name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,group,main_address
Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,441673.41,,,,,441673.41,hco,amgen,2016,317,
Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,436061.0,,,,,436061.0,hco,amgen,2017,317,1.0
Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,13600.0,,,,,13600.0,hco,ucb,2016,317,
Integrierte Psychiatrie,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2016,214,
Integrierte Psychiatrie Winterthur,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2015,214,
Integrierte Psychiatrie Winterthur,Embrach,CH,Römerweg 51,,,0.0,1852.0,0.0,0.0,0.0,0.0,1852.0,hco,mepha,2015,1754,1.0
Integrierte Psychiatrie Winterthur,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,lundbeck,2015,214,
Integrierte Psychiatrie Winterthur (IPW),Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,,2000.0,,,,,2000.0,hco,sandoz,2017,214,1.0
Integrierte Psychiatrie Winterthur - Zürcher Unterland,Winterthur,CH,Wieshofstrasse 102,,,2000.0,,,,,,2000.0,hco,mundipharma,2017,214,
Integrierte Psychiatrie Winterthur - Zürcher Unterland,Winterthur,CH,Postfach 144,,,,2000.0,,,,,2000.0,hco,lundbeck,2017,214,
Integrierte Psychiatrie Winterthur - Züricher Unterland,Winterthur,CH,Wieshofstrasse 102,,,,2000.0,,,,,2000.0,hco,mepha,2017,214,
Integrierte Psychiatrie Winterthur _ Zürcher Unerland,Winterthur,CH,Wieshofstrasse102,,,,2000.0,,,,,2000.0,hco,lundbeck,2016,214,
Integrierter Drogendienst IDD,Bern,CH,Universitäre Psych. Dienste Bern Zieglerstrasse 7,,,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,hco,lundbeck,2015,648,
"Schweizerische Gesellschaft fürIntensivmedizin, c/o IMK Institut für Medizin und Kommunikation AG",Basel,CH,Münsterberg 1,,,,2560.0,,,,,2560.0,hco,teva,2017,242,1.0
Inter Digest,Zürich,CH,Toblerstrasse 51,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,abbvie,2015,1755,1.0
Intercontinental Cooperative ITP Study Group (ICIS),Basel,CH,Spitalstrasse 33,,,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,csl,2015,1756,1.0
InterDigest,Zürich,CH,Toblerstrasse 51,,,,1500.0,,,,,1500.0,hco,abbvie,2017,116,
InterDigest,Zürich,CH,Toblerstrasse 51,,,,1500.0,,,,,1500.0,hco,abbvie,2016,116,
InterDigest,Zürich,CH,Toblerstrasse 51,,,,2000.0,,,,,2000.0,hco,gilead,2016,116,
INTERDISZIPLINAE RES AEZTENETZWERK,Zürich,CH,Bahnhofplatz 4,,,,8000.0,,,,,8000.0,hco,sandoz,2016,1757,1.0
Interdisziplinäres Ärztenetzwerk Zürich iNetz,Zürich,CH,Bahnhofplatz 4,,,,4000.0,,,,,4120.0,hco,mepha,2017,528,1.0
Interessegruppe Herzinsuffizienz-Beraterinnen (IG-HIB),Güttingen,CH,Grauensteinstr. 5a,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,servier,2015,1758,1.0
Interessengemeinschaft Nephrologie Der Deutschen Schweiz,Binningen,CH,,,,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0,hco,amgen,2015,1759,1.0
Interessengemeinschaft Nephrologische Pflege der deutschen Schweiz,Steinmaur,CH,Frohbergstrasse 16,,,,500.0,,,,,500.0,hco,vifor,2017,1760,1.0
Interessengruppe für nephrologische Pflege,Zollikerberg,CH,Trichtenhauserstrasse 20,8125,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,roche,2017,1761,1.0
Internatio Nal Alliance For Biological Standardization,Genève-carouge,CH,Route Des Jeunes 9,,,0.0,9482.9,0.0,0.0,0.0,0.0,9482.9,hco,amgen,2015,649,
International AIDS Society,Genève,CH,International AIDS Society Avenue de France 23,,,0.0,320880.93,0.0,0.0,0.0,0.0,320880.93,hco,msd,2015,373,
International AIDS Society,Genève,CH,Avenue de France 23,,,98270.37,0.0,0.0,0.0,0.0,0.0,98270.37,hco,gilead,2015,373,
International AIDS Society,Genève,CH,International AIDS Society Avenue de France 23,,,28907.47,105031.39,,,,,133938.86,hco,msd,2016,373,
International AIDS Society,Genève,CH,Avenue de France 23,,,151904.93,,,,,,151904.93,hco,msd,2017,373,1.0
International AIDS Society (IAS),Genève,CH,Av. De France 23,,,2485608.46,0.0,0.0,0.0,0.0,0.0,2485608.46,hco,glaxosmithkline,2016,373,
International AIDS Society (IAS),Genève,CH,Av. de France 23,,,176461.54,0.0,0.0,0.0,0.0,0.0,176461.54,hco,glaxosmithkline,2017,373,
International Alliance For Biological Standardizatio N,Genève-Carouge,CH,"Route Des Jeunes, 9",,,,9678.1,,,,,9678.1,hco,amgen,2016,649,
International Alliance For Biological Standardization,Geneva- Carouge,CH,"Route Desjeunes, 9",,,,9938.0,,,,,9938.0,hco,amgen,2017,649,1.0
INTERNATIONAL ALLIANCE FOR BIOLOGICAL STANDARDIZATION,Acacias - Genève,CH,Route des Jeunes 9,,,4965.0,,,,,,4965.0,hco,abbvie,2016,1762,1.0
International Alliance for Biological Standardization,Les Acacias,CH,Route des Jeunes 9,,,4922.86,,,,,,4922.86,hco,msd,2017,1763,1.0
International Breast Cancer Study Group,Bern,CH,Effingerstrasse 40,,,,5427.0,,,,,5427.0,hco,eli,2016,311,
International Breast Cancer Study Group (IBCSG),Bern,CH,Effingerstrasse 40,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,roche,2016,311,
International Breast Cancer Study Group (IBCSG),Bern,CH,International Breast Cancer Study - Group (IBCSG) Effingerstrasse 40,,,22435.61,0.0,0.0,0.0,0.0,0.0,22435.61,hco,msd,2015,311,
International Breast Cancer Study Group (IBCSG),Bern,CH,Effingerstrasse 40,,,24933.78,,,,,,24933.78,hco,msd,2017,311,
International Cancer Prevention Institute,Epalinges,CH,Chemin De la Cure 7,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,2017,1764,1.0
International Conference on Heart&Brain,Genève,CH,Rue François- Versonnex 7,,,,16000.0,,,,,16000.0,hco,sanofi,2016,1765,1.0
International Council of Nurses,Genève,CH,Place Jean-marteau 3,,,0.0,50963.0,0.0,0.0,4004.0,4931.0,59899.0,hco,pfizer,2017,947,1.0
International Council of Nurses,Genève,CH,"3., Place Jean Marteau",1201,,,16950.03,,,,,16950.03,hco,sanofi,2017,947,
International CTEPH Association,Basel,CH,Gartenstr. 95,,,62978.72,,,,,,62978.72,hco,actelion,2017,1766,1.0
International Extranodal Lymphoma Study Group,Bellinzona,CH,Ospedale San Giovanni,,,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,hco,mundipharma,2016,9,
International Network on Hepatitis in Substance Users (INHSU),Zürich,CH,Konradstrasse 32,,,174992.49,203204.8,,,,,378197.29,hco,msd,2017,529,1.0
International Osteoporosis Foundation,Nyon,CH,International Osteoporosis Foundation Rue Juste-Olivier 9,,,139294.66,0.0,0.0,0.0,0.0,0.0,139294.66,hco,msd,2015,317,
International Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,32400.0,,,,,32400.0,hco,takeda,2016,317,
International Osteoporosis Foundation,Nyon,CH,International Osteoporosis Foundation Rue luste-Olivier 9,,,306957.2,,,,,,306957.2,hco,msd,2016,317,
International Skeletal Dysplasia Society,Lausanne,CH,Avenue Pierre-Decker 2,,,,11507.7,,,,,11507.7,hco,shire,2017,1767,1.0
International Society of Geriatric Oncology,Genève,CH,International Society - of Geriatric Oncology Route des Morillons 1-5,,,24782.71,,,,,,24782.71,hco,msd,2016,134,
International Society of Paediatric Oncology (SIOP),Genève,CH,Rue François-Versonnex 7,1207,,0.0,49263.4,0.0,0.0,0.0,0.0,49263.4,hco,roche,2017,948,1.0
International Society of Paediatric Oncology (SIOP),Genève,CH,Rue François-Versonnex 7,,,0.0,19768.0,0.0,0.0,0.0,0.0,19768.0,hco,roche,2016,948,
International Symposium on Pneumococci and Pneumococcal Diseases,Genève,CH,Rue François-Versonnex 7,,,0.0,98767.12,0.0,0.0,0.0,0.0,98767.12,hco,glaxosmithkline,2016,1768,1.0
Interregionale Blutspende SRK AG,Bern,CH,Murtenstrasse 133,,,,5000.0,,,,,5000.0,hco,csl,2016,1769,1.0
Intervisionsgruppe,Lenzburg,CH,Dr. med. Fritz Ramseier & - Dr. med. Hans Ulrich Karli - Niederlenzer Kirchweg 3,,,,700.0,,,,,700.0,hco,servier,2016,318,
Intervisionsgruppe,Lenzburg,CH,Niederlenzer Kirchweg 3,,,,3400.0,,,,,3400.0,hco,lundbeck,2017,318,1.0
Intervisionsgruppe,Lenzburg,CH,Niederlenzer Kirchweg 3,,,,3400.0,,,,,3400.0,hco,lundbeck,2016,318,
Intervisionsgruppe  Fritz Ramseier,Lenzburg,CH,Niederlenzer Kirchweg 3,,,0.0,3400.0,0.0,0.0,0.0,0.0,3400.0,hco,lundbeck,2015,318,
Intervisionsgruppe  Fritz Ramseier &  H.U. Karli,Lenzburg,CH,Niederl. Kirchweg 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,otsuka,2016,318,
Intervisionsgruppe  Fritz Ramseier &  H.U. Karli,Lenzburg,CH,Niederl. Kirchweg 3,,,0.0,1700.0,0.0,0.0,0.0,0.0,1700.0,hco,otsuka,2015,318,
"Intervisionsgruppe, Dr.med. Fritz Ramseier & Dr.med. H.U. Karli",Lenzburg,CH,Niederl. Kirchweg 3,,,,1000.0,,,,,1000.0,hco,otsuka,2017,318,
IOF (NYON) RGT CHF,Nyon,CH,9 RUE JUSTE OLIVIER,,,44000.0,27000.0,0.0,0.0,0.0,0.0,71000.0,hco,servier,2015,1770,1.0
IOR,Bellinzona,CH,Via Vincenzo Vela 6,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,janssen,2017,9,
IOSI,Bellinzona,CH,Via Ospedale,,,,2500.0,,,,,2500.0,hco,bristol,2016,9,
IOSI,Bellinzona,CH,Via Ospedale,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,janssen,2017,9,
IOSI,Bellinzona,CH,Via Ospedale,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,2016,9,
IOSI,Bellinzona,CH,Via Ospedale,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pierre,2015,9,
IOSI,Bellinzona,CH,Via Ospedale,,,0.0,37500.0,0.0,0.0,0.0,0.0,37500.0,hco,amgen,2015,9,
IOSI,Bellinzona,CH,"Via Ospedale, Bellinzona",,,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hco,janssen,2015,9,
IOSI (Istituto Oncologico della Svizzera Italiana),Bellinzona,CH,Via Ospedale,,,,5000.0,,,,,5000.0,hco,pierre,2016,9,
IOSI - Inst Oncologico della Svizzera Italiana,Bellinzona,CH,Ospedale SanGiovanni,,,,6000.0,,,,,6000.0,hco,merck,2016,9,
IOSI - Inst. Oncologico della Svizzera Italiana,Bellinzona,CH,Ospedale San Giovanni,,,,2500.0,,,,,2500.0,hco,merck,2017,9,
IOSI Istituto Oncologico della Svizzera Italiana,Bellinzona,CH,"Ospedale San Giovanni, Via Ospedale",,,,3000.0,,,,,3000.0,hco,eli,2017,9,
IOSI Istituto Oncologico della Svizzera Italiana,Bellinzona,CH,"Ospedale San Giovanni, Via Ospedale",,,,8000.0,,,,,8000.0,hco,eli,2016,9,
IOSI Ospedale San Giovanni,Bellinzona,CH,Via Ospedale 12,6501,IOSIOspedaleSanGiovanniBellinzona,,,,,600.0,,600.0,hco,servier,2017,9,
IPS-Netzwerk Südostschweiz (INSO),Chur,CH,,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2015,1771,1.0
IPVR (CHC) Höpital de Malövoz - Unitös de Psychiatrie Adulte,Monthey,CH,Route de Morgins 10,,,0.0,0.0,1112.2,1620.31,0.0,0.0,2732.51,hco,takeda,2015,1772,1.0
IPW - Integrierte Psychiatrie Winterthur - Zürcher,Winterthur,CH,"Unterland - Römerweg 51, Postfach 144",,,,1500.0,,,,,1500.0,hco,vifor,2017,214,
IPW - Psychiatrie-Zentrum Hard,Embrach,CH,"Römerweg 51, Embrach",,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2015,443,
IPW - Psychiatrie-Zentrum Hard,Embrach,CH,Römerweg 51,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,takeda,2015,443,
IPW - Zürcher Unterland,Winterthur,CH,Postfach 144,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,lundbeck,2015,214,
IPW - Zürcher Unterland,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,,750.0,,,,,750.0,hco,servier,2016,214,
IPW- Psychiatrie-Zentrum Hard,Embrach,CH,Römerweg 51,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2016,443,
IPW- Psychiatrie-Zentrum Hard,Embrach,CH,Römerweg 51,,,,2000.0,,,,,2000.0,hco,vifor,2016,443,
IPW- Psychiatrie-Zentrum Hard,Embrach,CH,Römerweg 51,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2017,443,1.0
Iridis Lausanne S.A.,Lausanne,CH,Avenue Alexandre-Vinet 30,,,,5000.0,,,,,5000.0,hco,abbvie,2016,949,1.0
Iridis Lausanne S.A.,Lausanne,CH,Avenue Alexandre-Vinet 30,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,abbvie,2015,949,
"ISAKK, Schweizerische Arbeitsgemeinschaft für Klinische Krebsforschung",Bern,CH,"Koordinationszentru m, Effingerstrasse 40",3008,,,6000.0,,,,,6000.0,hco,teva,2016,16,
"Isamo, swiss academy of multidisciplinary oncology",Bern,CH,"c/o IBCSG, Effingerstrasse 40",3008,,,1500.0,,,,,1500.0,hco,teva,2016,26,
"Isamo, swiss academy of multidisciplinary oncology",Bern,CH,"c/o IBCSG, Effingerstrasse 40",3008,,,1500.0,,,,,1500.0,hco,teva,2016,26,
Iscm - International Society Onclinical Metagenomics,Chene- Bourg,CH,Rue De Geneve 18,,,,3000.0,,,,,3000.0,hco,amgen,2016,1773,1.0
ISCP International Society of Cardiovascular Pharmacotherapy,Plan-les-Ouates,CH,Route de Saint-Dulien 19 7A,,,0.0,22804.5,0.0,0.0,0.0,0.0,22804.5,hco,novartis,2017,1774,1.0
ISFRI,Zürich,CH,Winterthurerstrasse 190,,,0.0,1520.17,0.0,0.0,0.0,0.0,1520.17,hco,bayer,2016,1775,1.0
ISNeReM Hôpital du Jura,Porrentruy,CH,Chemin de l'hôpital 9,2900,,,10000.0,,,,,10000.0,hco,allergan,2016,74,
ISPPD,Genève,CH,Rue François-Versonnex 7,,,0.0,100250.0,0.0,0.0,0.0,0.0,100250.0,hco,pfizer,2017,1776,1.0
ISTDP,Bern,CH,Bern,,,,1500.0,,,,,1500.0,hco,servier,2016,1777,1.0
ISTDP,Bern,CH,Sulgeneckstrasse 38,,,,1500.0,,,,,1500.0,hco,vifor,2016,765,1.0
ISTDP,Thun,CH,Bahnhofstrasse 6,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,vifor,2015,1778,1.0
Istituto cantonale di patologia,Locarno,CH,Via in Selva 24,,,0.0,28460.0,430.0,0.0,0.0,0.0,28890.0,hco,astrazeneca,2017,530,
Istituto cantonale di patologia,Locarno,CH,Via in Selva 24,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,2017,530,1.0
Istituto Cantonale Di Patologia,Locarno,CH,Via In Selva 24,,,567.0,,,,1320.0,124.0,2011.0,hco,amgen,2016,530,
Istituto cantonale di patologia Via in Selva 24 Locarno,Locarno,CH,Via in Selva 24,6600,,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,hco,roche,2015,530,
Istituto Oncol. Svizz. Italiana,Bellinzona,CH,,,,,2549.0,,,,,2549.0,hco,bristol,2016,1779,1.0
Istituto Ticinese di Formazione in Medicina psicosomatica e psicosociale,Cadro,CH,Via Capitano Luigi Reali 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,eli,2015,950,
ITHSAB - Isviçre Türk Hekimleri Ve Saglik çalisanlari Birligi,Zürich,CH,Franklinstrasse 31,,,,3000.0,,,,,3000.0,hco,vifor,2017,1780,1.0
"ITHSAB, Bündnis Türkischer Ärzte und Gesundheitspersonal",Zürich,CH,Franklinstrasse 31,,,,2000.0,,,,,2000.0,hco,menarini,2016,819,
IUOK Interdisziplinäre uro-onkologische Kolloquium,Lindau,CH,Fischeracherstrasse 17,,,,2160.0,,,,,2160.0,hco,pfizer,2016,1781,1.0
IZZ Immunologie-Zentrum Zürich,Zürich,CH,Walchestrasse 11,,,,,,1229.12,,,1229.12,hco,shire,2017,938,1.0
Jacques Garnier et Juan Sztajzel,Carouge GE,CH,Clinique de Carouge - Avenue Cardinal-Mermillod 5,,,,1000.0,,,,,1000.0,hco,servier,2016,951,1.0
Jacques Garnier et Juan Sztajzel,Carouge GE,CH,Clinique de Carouge - Avenue Cardinal-Mermillod 5,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,servier,2015,951,
Jahresversammlung SGP&GSASA,Bern,CH,Postfach 604,,,,3400.0,,,,,3400.0,hco,zambon,2016,28,
Jfsph,Lausanne,CH,Rue Du Bugnon 46,,,,3600.0,,,,,3600.0,hco,amgen,2017,275,
JFSPH Journees Franco-Suisses de Pharmacie Hospitalière,Bern,CH,,,,,3000.0,,,,,3000.0,hco,menarini,2016,1782,1.0
JFSPH M. Bertrand Hirschi et M. Pascal Bonnabry,Lausanne,CH,Rue du Bugnon 46,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,abbvie,2015,275,
JHaS,Bern,CH,Effingerstrasse 2 c/o Polsan AG,,,,3200.0,,,,,3200.0,hco,bgp,2017,179,1.0
JHaS Junge Hausärztinnen und -Ärzte Schweiz,Bronschhofen,CH,Mörikonerstrasse 8,,,,7128.0,,,,,7128.0,hco,pfizer,2016,179,
JMEC Switzerland,Zürich,CH,Birmensdorferstrasse 377,,,,12000.0,,,,,12000.0,hco,shire,2017,952,1.0
JMEC Switzerland,Zürich,CH,Birmensdorferstrasse 377,,,,8500.0,,,,,8500.0,hco,ferring,2017,952,
Journée de Gériatrie de Chaumont,Les Brenets,CH,c/o Dr Philippe Babando,,,0.0,6700.0,0.0,0.0,0.0,0.0,6700.0,hco,vifor,2015,953,
Journée Jurasienne de Médecine,Delémont,CH,Rue de la Préfecture 1,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,2016,160,
Journée Jurasienne de Médecine,Delémont,CH,Rue de la Préfecture 1,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,pfizer,2017,160,1.0
Journée Jurassienne de Medecine,Delémont,CH,Préfecture 1,,,,1600.0,,,,,1600.0,hco,novo,2017,160,
Journée Jurassienne de Médecine,Delémont,CH,Rue de l'Avenir 12,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,abbvie,2015,160,
Journée Jurassienne de Médecine,Delémont,CH,Avenir 12,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2016,160,
Journées de Gériatrie de Chaumont,Les Brenets,CH,,,,,6500.0,,,,,6500.0,hco,vifor,2016,953,1.0
Journées Franco-Suisses de Pharmacie Hospitalière (JFSPH),Lausanne,CH,,,,,3000.0,,,,,3000.0,hco,lundbeck,2016,275,
Journées Franco-Suisses de Pharmacie Hospitalière (JFSPH),Lausanne,CH,Rue du Bugnon 21,,,,4800.0,,,,,4800.0,hco,bgp,2016,275,
Journées jurassiennes d'endocrinologie et diabétologie,Delémont,CH,Rue du Temple 45,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,servier,2015,1783,1.0
Journées postgraduées de l'Unité de Proctologie,Genève,CH,Rue Micheli-du-Crest 24,,,,500.0,,,,,500.0,hco,servier,2016,1784,1.0
"jsamo, swiss academy of multidisciplinary oncology",Bern,CH,"c/o IBCSG, Effingerstrasse 40",3008,,,1500.0,,,,,1500.0,hco,teva,2016,26,
Junge Hausärzte Schweiz,Steinhausen,CH,Sennweidstrasse 46,,,,3456.0,,,,,3456.0,hco,bgp,2016,1785,1.0
Junge Hausärztinnen und -ärzte (JHaS),Bern,CH,Effingerstrasse 2,,,3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,hco,mundipharma,2015,179,
Junge Hausärztinnen und -ärzte (JHaS),Bern,CH,Effingerstrasse 2,,,0.0,3456.0,0.0,0.0,0.0,0.0,3456.0,hco,glaxosmithkline,2015,179,
Junge Hausärztinnen und -ärzte (JHaS),BERN,CH,Effingerstrasse 2,,,0.0,3456.0,0.0,0.0,0.0,0.0,3456.0,hco,glaxosmithkline,2016,179,
Junge Hausärztinnen und -ärzte (JHaS),Bern,CH,Effingerstrasse 2,,,0.0,3456.0,0.0,0.0,0.0,0.0,3456.0,hco,glaxosmithkline,2017,179,
Junge Hausärztinnen und -ärzte Schweiz,Bern,CH,Effingerstrasse 2,,,11000.0,,,,,,11000.0,hco,mundipharma,2017,179,
Junge Hausärztinnen und -ärzte Schweiz,Bern,CH,Effingerstrasse 2,,,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,hco,mundipharma,2016,179,
Junge Hausärztinnen und -ärzte Schweiz (JHaS),Flühli LU,CH,Dorfstrasse 27,6173,JHaSFlühli,,7200.0,,,,,7200.0,hco,servier,2017,179,
Junge Hausärztinnen und -ärzte Schweiz (JHaS),Bronschhofen,CH,Mörikonerstrasse 8,,,,41438.0,,,,,41438.0,hco,mepha,2017,179,
Junge Hausärztinnen und -ärzte Schweiz (JHaS) c/o Polsan AG,Bern,CH,Effingerstrasse 2,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,novartis,2017,179,
Junge Hausärztinnen- und ärzte Schweiz,Bern,CH,Effingerstrasse 2,,,,43346.0,,,,,43346.0,hco,mepha,2016,179,
Kant Ärztegesellschaf t Schaffhausen c/o Manuela Bücher,Schaffhausen,CH,Finsterwaldstrasse 91,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,novartis,2015,319,
Kant Ärztegesellschaf t Schaffhausen c/o Manuela Bücher,Schaffhausen,CH,Finsterwaldstrasse 91,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,mundipharma,2015,319,
Kant. Ärztegesellschaf t Schaffhausen c/o Manuela Bucher,Schaffhausen,CH,Finsterwaldstrasse 91,,,,5000.0,,,1500.0,,6500.0,hco,novartis,2016,319,
Kant. Ärztegesellschaft Schaffhausen c/o Manuela Bucher,Schaffhausen,CH,Finsterwaldstrasse 91,,,0.0,5000.0,0.0,0.0,1250.0,0.0,6250.0,hco,novartis,2017,319,1.0
Kantonale Psychiatrische Dienste,Wil SG,CH,"Zürcherstrasse 30, Wil SG",,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2015,254,
Kantonale Psychiatrische Dienste,Wil SG,CH,Zürcherstrasse 30,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,otsuka,2016,254,
Kantonale Psychiatrische Dienste,Wil SG,CH,Zürcherstrasse 30,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,takeda,2015,254,
Kantonale Psychiatrische Dienste,Wil SG,CH,Zürcherstrasse 30,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,otsuka,2015,254,
Kantonale Psychiatrische Dienste,Wil SG,CH,Zürcherstrasse 30,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2016,254,
Kantonale Ärztegesellschaft,Schaffhausen,CH,Finsterwaldstrasse 91,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,mundipharma,2016,319,
Kantonale Ärztegesellschaft Luzern /Sektion Gäu,Sursee,CH,Spitalstrasse 16a,6210,,,2000.0,,,,,2000.0,hco,boehringer,2017,413,
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,abbvie,2015,954,
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,2500.0,,,,,2500.0,hco,abbvie,2017,954,1.0
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,CH,Finsterwaldstrass e 91,,,,1300.0,,,,,1300.0,hco,eli,2016,319,
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,CH,Finsterwaldstrasse 91,8200,1052625370,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,2017,319,
Kantonespftal Frauenfeld; Frauenklink,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,,,,1500.0,,1500.0,hco,baxalta,2016,1786,1.0
Kantonspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,5000.0,,,,,5000.0,hco,eli,2016,10,
Kantonspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,1000.0,,,,,1000.0,hco,eli,2016,10,
Kantonspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,2778.0,,,,,2778.0,hco,eli,2016,10,
Kantonspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,2311.0,,,,,2311.0,hco,eli,2016,10,
Kantonspital Baden AG,Baden,CH,Im Ergel 1,,,,2000.0,,,,,2000.0,hco,teva,2017,22,1.0
Kantonspital Baden AG,Baden,CH,Im Ergel 1,,,,,,,1000.0,,1000.0,hco,novo,2017,22,
"Kantonspital Baden, Departement Frauen & Kinder",Baden,CH,Im Ergel 1,,,,1000.0,,,,,1000.0,hco,vifor,2016,22,
Kantonspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,,,,,41.0,41.0,hco,baxalta,2016,20,
"Kantonspital St. Gallen, Muskelzentrum / ALS Klinik",St. Gallen,CH,Rorschacherstrasse 111,,,,6000.0,,,,,6000.0,hco,csl,2016,1787,1.0
Kantonspital St.Gallen Brust Zentrum,St. Gallen,CH,Kantonspital St.Gallen Brust Zentrum,9007,,,2160.0,,,,,2160.0,hco,eisai,2017,955,1.0
Kantonspital St.Gallen Brustzentrum,St. Gallen,CH,,,,,2160.0,,,,,2160.0,hco,eisai,2016,955,
Kantonspital Winterthur,Winterthur,CH,Brauerstr. 15,,,0.0,2930.0,0.0,0.0,1080.0,0.0,4010.0,hco,genzyme,2015,12,
Kantonspital Winterthur,Winterthur,CH,Brauerstrasse 15,,,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,hco,merck,2015,12,
Kantonspital Winterthur,Winterthur,CH,Brauerstr. 15,,,0.0,2930.0,0.0,0.0,1080.0,0.0,4010.0,hco,sanofi,2015,12,
Kantonsspilal Winterthur - Medizinische Onkologie,Winterthur,CH,Brauerstrasse 15,,,,,,,2000.0,,2000.0,hco,takeda,2016,12,
Kantonsspita! St. Gallen,St. Gallen,CH,Rorschacherslrasse 95,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,ferring,2015,5,
