internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
379,LH Medical Management GmbH,Liestal,CH,Zv Inland/Postfach 350,,,,3000.0,,,,,3000.0,hco,abbvie,zv inlandpostfach 350,liestal,lh medical management gmbh,9559
9118,Ligue Genevoise Contre le Rhumatisme,Genève,CH,Rue Merle-d'Aubigné 22,1207.0,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,rue merle-daubigne 22,geneve,ligue genevoise contre le rhumatisme,9566
3681,Ligue Jurassienne Contre Le Rhumatisme,Porrentruy,CH,Rue Thurmann 10D,,,,1500.0,,,,,1500.0,hco,celgene,rue thurmann 10d,porrentruy,ligue jurassienne contre le rhumatisme,9567
3112,Ligue pulmonaire genevoise,Carouge GE,CH,Avenue Cardinal-Mermillod 42-44,1227.0,,,1857.0,,,,,1857.0,hco,boehringer,avenue cardinal-mermillod 42-44,carouge ge,ligue pulmonaire genevoise,9545
1643,Ligue Pulmonaire Genevoise,Carouge GE,CH,Avenue du Cardinal-Mermillod 42-44,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,avenue du cardinal-mermillod 42-44,carouge ge,ligue pulmonaire genevoise,9545
10800,Ligue pulmonaire genevoise,Carouge GE,CH,,,,,1077.0,,,,,1077.0,hco,vifor,,carouge ge,ligue pulmonaire genevoise,9545
7556,Ligue pulmonaire genevoise,Carouge GE,CH,Avenue Cardinal-Mermill od 42-44,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,novartis,avenue cardinal-mermill od 42-44,carouge ge,ligue pulmonaire genevoise,9545
7557,Ligue Pulmonaire Vaudoise,Lausanne,CH,Avenue de Provence 4,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,avenue de provence 4,lausanne,ligue pulmonaire vaudoise,-1
9119,Ligue vaudoise contre le rhumatisme,Lausanne,CH,Avenue de Provence 12,1007.0,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,avenue de provence 12,lausanne,ligue vaudoise contre le rhumatisme,9572
3682,Ligue Vaudoise Contre Le Rhumatisme,Lausanne,CH,12 Av. De Provence,,,,929.0,,,,,928.51,hco,celgene,12 avenue de provence,lausanne,ligue vaudoise contre le rhumatisme,9572
8570,Limmat-Apotheke AG,Zürich,CH,Limmattalstrasse 242,,,0.0,0.0,0.0,0.0,1077.0,0.0,1077.0,hco,pfizer,limmattalstrasse 242,zuerich,limmat-apotheke ag,-1
1960,Lindenhofgruppe,Bern,CH,,3000.0,40691380,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,,bern,lindenhofgruppe,9578
6837,Lindenhofgruppe,Bern,CH,"Bern, Buchserstrasse 30",,,2500.0,,,,,,2500.0,hco,mundipharma,bern buchserstrasse 30,bern,lindenhofgruppe,9578
8113,Lindenhofspital,Bern,CH,Bremgartenstrasse 117,3001.0,,,1000.0,,,,,1000.0,hco,orion,bremgartenstrasse 117,bern,lindenhofspital,9576
5983,Lindenhofspital,Bern,CH,Bremgartenstrasse117,,,,8000.0,,,,,8000.0,hco,mepha,bremgartenstrasse117,bern,lindenhofspital,8725
6537,Lung Cancer Europe (LUCE) c/o European Thoracic Oncology Platform (ETOP),Bern,CH,Lung Cancer Europe (LUCE) - c/o European Thoracic Oncology - Platform (ETOP) Effingerstrasse 40,,,17600.0,,,,,,17600.0,hco,msd,lung cancer europe  luce presso european thoracic oncology platform etop effingerstrasse 40,bern,lung cancer europe (luce) ,9581
9120,Lung Cancer Europe (LUCE) c/o European Thoracic Oncology Platform (ETOP),Bern,CH,Effingerstrasse 40,3008.0,,64960.28,126545.0,0.0,0.0,0.0,0.0,191505.28,hco,roche,effingerstrasse 40,bern,lung cancer europe (luce) ,9581
1647,Lung Cancer Europe (luce) - Platform (etop),Bern,CH,Effingerstrasse 40,,,0.0,0.0,0.0,0.0,254.83,0.0,254.83,hco,astrazeneca,effingerstrasse 40,bern,lung cancer europe (luce) - platform (etop),9031
6839,Lunge Zürich,Zürich,CH,"Zürich, Pfingstweidstrasse 10",,,7080.0,,,,,,7080.0,hco,mundipharma,zuerich pfingstweidstrasse 10,zuerich,lunge zürich,9582
5134,Lungenliga Schweiz,Bern,CH,Chutzenstrasse 10,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,chutzenstrasse 10,bern,lungenliga schweiz,9583
3113,Lungenliga Solothurn,Solothurn,CH,Dornacherstrasse 33,4500.0,,,500.0,,,,,500.0,hco,boehringer,dornacherstrasse 33,solothurn,lungenliga solothurn,9584
1500,Lungenliga Solothurn,Solothurn,CH,Dornacherstrasse 33,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,dornacherstrasse 33,solothurn,lungenliga solothurn,9584
5822,LungenZentmm Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,1500.0,,,,,1500.0,hco,menarini,witellikerstrasse 40,zuerich,lungenzentmm hirslanden,9588
6032,LUPS Luzerner Psychiatrie,Luzern,CH,Kantonspital 11,6006.0,,,3200.0,,,,,3200.0,hco,mepha,kantonspital 11,luzern,lups luzerner psychiatrie,9525
6840,lups Luzerner Psychiatrie,Luzern,CH,"Luzern, Areal Kantonsspital 11",,,1500.0,,,,,,1500.0,hco,mundipharma,luzern areal kantonsspital 11,luzern,lups luzerner psychiatrie,9525
10030,Luzern Kantonsspital,Luzern,CH,Spitalstrasse,,,,2000.0,,,,,2000.0,hco,teva,spitalstrasse,luzern,luzern kantonsspital,9480
9917,Luzerner Höhenklinik Montana,Crans-Montana,CH,Route de l'Astoria 2,3963.0,,0.0,1413.0,0.0,0.0,0.0,0.0,1413.0,hco,takeda,route de l'astoria 2,crans-montana,luzerner höhenklinik montana,9589
7559,Luzerner Höhenklinik Montana,Crans-Montana,CH,Route de 1'Astoria 2,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,novartis,route de 1'astoria 2,crans-montana,luzerner höhenklinik montana,9589
618,Luzerner Kantonspital Augenklinik,Luzern,CH,Spitalstrasse,6004.0,,,1500.0,,,,,1500.0,hco,allergan,spitalstrasse,luzern,luzerner kantonspital augenklinik,-1
5824,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,4000.0,,,,,4000.0,hco,menarini,spitalstrasse,luzern,luzerner kantonsspital,9480
8114,Luzerner Kantonsspital,16,CH,Spitalstrasse,6000.0,,,1500.0,,,,,1500.0,hco,orion,spitalstrasse,16,luzerner kantonsspital,-1
10964,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,0.0,437.0,839.0,0.0,0.0,1276.0,hco,zambon,spitalstrasse,luzern,luzerner kantonsspital,9480
4778,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,2154.0,0.0,0.0,0.0,0.0,2154.0,hco,glaxosmithkline,spitalstrasse,luzern,luzerner kantonsspital,9480
4943,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,gruenenthal,spitalstrasse,luzern,luzerner kantonsspital,9480
1648,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,spitalstrasse,luzern,luzerner kantonsspital,9480
1649,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,astrazeneca,spitalstrasse,luzern,luzerner kantonsspital,9480
1650,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,1400.0,350.0,122.5,1500.0,0.0,3372.5,hco,astrazeneca,spitalstrasse,luzern,luzerner kantonsspital,9480
498,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,5000.0,,944.0,1034.0,,,6978.0,hco,actelion,spitalstrasse,luzern,luzerner kantonsspital,9480
6782,Luzerner Kantonsspital,Luzern,CH,"Luzerner Kantonsspital, Spitalstrasse",,,,,860.0,672.0,,,1532.0,hco,mundipharma,luzerner kantonsspital spitalstrasse,luzern,luzerner kantonsspital,9480
9259,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,6594.0,,,1578.46,,8172.46,hco,sandoz,spitalstrasse,luzern,luzerner kantonsspital,9480
8571,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 31,,,0.0,25079.0,0.0,0.0,4704.0,0.0,29783.0,hco,pfizer,spitalstrasse 31,luzern,luzerner kantonsspital,9480
9705,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,6000.0,LuzernerKantonsspitalKreditorenbuchhaltungLuzern,,1000.0,,,,,1000.0,hco,servier,spitalstrasse,luzern,luzerner kantonsspital,9480
10801,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,5154.0,,,1992.45,,7146.45,hco,vifor,spitalstrasse,luzern,luzerner kantonsspital,9480
2852,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 16,,,,1000.0,,,350.0,,1350.0,hco,biogen,spitalstrasse 16,luzern,luzerner kantonsspital,9480
6841,Luzerner Kantonsspital,Luzern,CH,"Luzern, Spitalstrasse",,,6250.0,,,,,,6250.0,hco,mundipharma,luzern spitalstrasse,luzern,luzerner kantonsspital,9480
7995,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,3000.0,1500.0,,,1000.0,,5500.0,hco,novo,spitalstrasse,luzern,luzerner kantonsspital,9480
4340,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,2000.0,,,700.0,,2700.0,hco,ferring,spitalstrasse,luzern,luzerner kantonsspital,9480
1651,Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,7500.0,0.0,0.0,1800.0,0.0,9300.0,hco,astrazeneca,spitalstrasse,luzern,luzerner kantonsspital,9480
1961,Luzerner Kantonsspital (LUKS),Luzern,CH,Spitalstrasse,6004.0,1051697737,0.0,89150.0,7125.55,33956.47,4750.0,0.0,134982.02,hco,bayer,spitalstrasse,luzern,luzerner kantonsspital (luks),9480
10802,Luzerner Kantonsspital - Gastroenterologie,Luzern,CH,Spitalstrasse,,,,1150.0,,,,,1150.0,hco,vifor,spitalstrasse,luzern,luzerner kantonsspital - gastroenterologie,9480
7560,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,82720.0,9500.0,2945.0,1058.5,25584.63,117.59,121925.72,hco,novartis,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
3114,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6004.0,,,1857.01,,,,,1857.01,hco,boehringer,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
9121,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6004.0,,0.0,9000.0,2842.92,2948.49,7210.02,0.0,22001.43,hco,roche,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
2749,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,3000.0,,,,,3000.0,hco,bgp,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
712,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,5000.0,,,2000.0,,7000.0,hco,almirall,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
6538,Luzerner Kantonsspital Luzern,Luzern,CH,Luzerner Kantonsspital Luzern Spitalstrasse,,,,19183.35,1899.88,2749.25,9000.0,,32832.48,hco,msd,luzerner kantonsspital luzern spitalstrasse,luzern,luzerner kantonsspital luzern,9480
9918,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6004.0,,0.0,4650.0,313.25,670.55,0.0,0.0,5633.8,hco,takeda,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
6193,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,21300.0,17652.8,377.95,1213.15,4675.0,,45218.9,hco,merck,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
4197,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,5500.0,,,1800.0,,7300.0,hco,eli,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
4630,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,3500.0,661.0,876.0,,,5038.0,hco,gilead,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
9809,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,,,403.63,6000.0,1785.5,8189.13,hco,shire,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
4395,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,7601002001120,,1500.0,,,,,1500.0,hco,future,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
1129,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,10000.0,1356.69,8108.68,6005.0,,25470.37,hco,amgen,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
10130,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,1000.0,,,,,1000.0,hco,ucb,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
3683,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,WCHH04368282,1400.0,3000.0,418.28,22.0,2040.0,,6880.28,hco,celgene,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
5135,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,0.0,6000.0,0.0,0.0,1100.0,0.0,7100.0,hco,janssen,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
380,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,5000.0,26262.0,3206.0,9294.0,10500.0,65.0,54327.0,hco,abbvie,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
1256,Luzerner Kantonsspital Luzern,Luzern,CH,"Spitalstrasse, Luzern",6004.0,7601002001120,,,2001.55,5070.97,,,7072.52,hco,astellas,spitalstrasse luzern,luzern,luzerner kantonsspital luzern,9480
3299,Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,,666.0,1637.0,,,2303.0,hco,bristol,spitalstrasse,luzern,luzerner kantonsspital luzern,9480
9919,Luzerner Kantonsspital Luzern - Hämatologie,Luzern,CH,Spitalstrasse,6004.0,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,takeda,spitalstrasse,luzern,luzerner kantonsspital luzern - hämatologie,9480
713,Luzerner Kantonsspital Luzern - Neurologie und Neuroreha.,Luzern,CH,Spitalstrasse 4,,,,2000.0,,,,,2000.0,hco,almirall,spitalstrasse 4,luzern,luzerner kantonsspital luzern - neurologie und neuroreha.,9480
3115,Luzerner Kantonsspital Luzern MedizinEndo/Diabetologie,Luzern,CH,Spitalstrasse,6004.0,,,,,,750.0,,750.0,hco,boehringer,spitalstrasse,luzern,luzerner kantonsspital luzern medizinendo/diabetologie,9480
6061,Luzerner Kantonsspital Medizinische Neurologie,Luzern,CH,Spitalstrasse 4,,,,,,,2035.0,394.0,2429.0,hco,mepha,spitalstrasse 4,luzern,luzerner kantonsspital medizinische neurologie,9480
3935,Luzerner Kantonsspital Medizinische Neurologie,Luzern,CH,Buchhaltung,6000.0,,,1000.0,,,,,1000.0,hco,eisai,buchhaltung,luzern,luzerner kantonsspital medizinische neurologie,9480
4631,Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,,285.0,476.0,,,761.0,hco,gilead,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,9479
3684,Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16A,,WCHH04519563,,,684.0,934.0,,,1618.24,hco,celgene,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,9479
8750,Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,7601002003056,,1000.0,,,,,1000.0,hco,pierre,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,9479
1130,Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16A,,,,,275.15,236.04,,,511.19,hco,amgen,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,9479
8115,Luzerner Kantonsspital Wolhusen,St. Gallen,CH,Spitalstrasse 50,6110.0,,,500.0,,,,,500.0,hco,orion,spitalstrasse 50,saint gallen,luzerner kantonsspital wolhusen,-1
3778,"Luzerner Kantonsspital, Klinik für Neurologie und Neurorehabilitation",Luzern,CH,Spitalstrasse,,,,,,,1200.0,,1200.0,hco,csl,spitalstrasse,luzern,"luzerner kantonsspital, klinik für neurologie und neurorehabilitation",9480
3764,"Luzerner Kantonsspital, Zentrum für Intensivmedizin",Luzern,CH,Spitalstrasse,,,,4000.0,,,,,4000.0,hco,csl,spitalstrasse,luzern,"luzerner kantonsspital, zentrum für intensivmedizin",9480
5401,Luzerner Psychiatie,Luzern,CH,Luzern,,,,2000.0,,,,,2000.0,hco,lundbeck,luzern,luzern,luzerner psychiatie,9525
5136,Luzerner Psychiatrie,St. Urban,CH,Schafmattstrasse 1,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,janssen,schafmattstrasse 1,saint urban,luzerner psychiatrie,-1
8162,Luzerner Psychiatrie,Luzern,CH,Areal Kantonsspital 11,,,,1000.0,,,,,1000.0,hco,otsuka,areal kantonsspital 11,luzern,luzerner psychiatrie,9525
5984,Luzerner Psychiatrie,Luzern,CH,Spitalstrasse 11,,,,3000.0,,,,,3000.0,hco,mepha,spitalstrasse 11,luzern,luzerner psychiatrie,9525
9706,Luzerner Psychiatrie,St. Urban,CH,Klinik St. Urban - Schafmattstrasse 1,4915.0,LuzernerPsychiatrieStUrban,,2000.0,,,,,2000.0,hco,servier,klinik sankt urban schafmattstrasse 1,saint urban,luzerner psychiatrie,-1
9260,Luzerner Psychiatrie St. Urban,St. Urban,CH,Schafmattstrasse 1,,,,1500.0,,,,,1500.0,hco,sandoz,schafmattstrasse 1,saint urban,luzerner psychiatrie st. urban,-1
5823,Luzerner Ärztegesellschaft Sektion Gäu,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1000.0,hco,menarini,spitalstrasse 16a,sursee,luzerner ärztegesellschaft sektion gäu,-1
7558,Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,novartis,zuerichstrasse 12,luzern,löwenpraxis,9262
6192,Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,,3000.0,,,,,3000.0,hco,merck,zuerichstrasse 12,luzern,löwenpraxis,9262
9808,Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,,,375.2,781.22,940.0,,2096.42,hco,shire,zuerichstrasse 12,luzern,löwenpraxis,9262
4777,Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,zuerichstrasse 12,luzern,löwenpraxis,9262
6838,Löwenpraxis,Luzern,CH,"Luzern, Zürichstrasse 12",,,3000.0,,,,,,3000.0,hco,mundipharma,luzern zuerichstrasse 12,luzern,löwenpraxis,9262
1644,Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,0.0,3000.0,0.0,0.0,1000.0,0.0,4000.0,hco,astrazeneca,zuerichstrasse 12,luzern,löwenpraxis,9262
6045,Löwenpraxis,Luzern,CH,Zürichstrasse 12,6004.0,,,1500.0,,,,,1500.0,hco,mepha,zuerichstrasse 12,luzern,löwenpraxis,9262
9838,Löwenpraxis Collegium 2018,Luzern,CH,Zürichstrasse 12,,,,1500.0,,,,,1500.0,hco,stallergenes,zuerichstrasse 12,luzern,löwenpraxis collegium 2018,9262
6539,"Magellan.ch SA Siège administratif, 6e étage",Genève,CH,"Magellan.ch SA - Siège administratif, 6e étage Rue de Vermont 37",,,,600.0,,,,,600.0,hco,msd,magellan chemin son altesse  siege administratif 6e etage rue de vermont 37,geneve,"magellan.ch sa siège administratif, 6e étage",-1
9468,Magendarmliga Schweiz,Bern,CH,Hotelgasse 1,3001.0,,,3000.0,,,,,3000.0,hco,sanofi,hotelgasse 1,bern,magendarmliga schweiz,9596
2750,Magendarmliga Schweiz,Bern,CH,Postfach,7207.0,,,6000.0,,,,,6000.0,hco,bgp,postfach,bern,magendarmliga schweiz,9596
9921,Magendarmliga Schweiz,Bern,CH,Postfach,3001.0,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,takeda,postfach,bern,magendarmliga schweiz,9596
4632,Maihofpraxis AG,Luzern,CH,Maihofstrasse 1,,,,,824.0,3139.0,,,3964.0,hco,gilead,maihofstrasse 1,luzern,maihofpraxis ag,9598
10803,Marcheton CF Fribourg,Farvagny,CH,case postal 118,,,,2000.0,,,,,2000.0,hco,vifor,case postal 118,farvagny,marcheton cf fribourg,9603
5940,Martinelli Consulting GmbH,Matten bei Interlaken,CH,Lärchenweg 13,,,,,,,1000.0,,1000.0,hco,mepha,laerchenweg 13,matten bei interlaken,martinelli consulting gmbh,-1
381,MCI Suisse SA,Satigny,CH,Rue Du Pré-Bouvier 9,,,,,,,300.0,,300.0,hco,abbvie,rue du pre-bouvier 9,satigny,mci suisse sa,9607
4779,MCI Suisse SA,Satigny,CH,Rue du Pré-Bouvier 9,,,29680.56,0.0,0.0,0.0,0.0,0.0,29680.56,hco,glaxosmithkline,rue du pre-bouvier 9,satigny,mci suisse sa,9607
5469,MCI Suisse SA,Satigny,CH,Rue du Pré-Bouvier 9,,,,7200.0,,,,,7200.0,hco,meda,rue du pre-bouvier 9,satigny,mci suisse sa,9607
1836,MCI Suisse SA,Satigny-Genève,CH,Rue de Pré - Bouvier 9,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,baxter,rue de professeure bouvier 9,satigny-geneve,mci suisse sa,9607
3297,MCI Suisse SA,Satigny,CH,Rue du Pré-Bouvier 9,,,,19108.0,,,,,19108.0,hco,bristol,rue du pre-bouvier 9,satigny,mci suisse sa,9607
6194,MCL Medizinische Laboratorien AG,Niederwangen,CH,Freiburgstrasse 634,,,,500.0,,,,,500.0,hco,merck,freiburgstrasse 634,niederwangen,mcl medizinische laboratorien ag,9608
5954,Medbase AG,Winterthur,CH,Technikumstrasse 73,,,,4700.0,,,,,4700.0,hco,mepha,technikumstrasse 73,winterthur,medbase ag,9610
5825,Medbase Genève Gare Comavin,Genève,CH,7 place Comavin,,,,1600.0,,,,,1600.0,hco,menarini,7 place comavin,geneve,medbase genève gare comavin,-1
5955,Medbase Romandie SA,Genève,CH,Place Cornavin 7,,,,11900.0,,,,,11900.0,hco,mepha,place cornavin 7,geneve,medbase romandie sa,9611
4780,Medbase Romandie SA,Petit-Lancy,CH,Route de Chancy 59c,,,0.0,4800.0,0.0,0.0,0.0,0.0,4800.0,hco,glaxosmithkline,route de chancy 59c,petit-lancy,medbase romandie sa,-1
3685,Medecins Du Monde Suisse,Neuchâtel,CH,Rue Du Chateau 19,,,,5000.0,,,,,5000.0,hco,celgene,rue du chateau 19,neuchatel,medecins du monde suisse,-1
5964,Medelexis AG,Dättwil,CH,Täfernstrasse 16,,,,3000.0,,,,,3000.0,hco,mepha,taefernstrasse 16,daettwil,medelexis ag,-1
1962,Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,8400.0,1057409825,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,lagerhausstrasse 9,winterthur,medical adinetwork gmbh,9616
7996,Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,,,,1500.0,,,,,1500.0,hco,novo,lagerhausstrasse 9,winterthur,medical adinetwork gmbh,9616
382,Medical Center im Waldhotel,Bürgenstock,CH,Bürgenstock 30,,,7400.0,,,,,,7400.0,hco,abbvie,buergenstock 30,buergenstock,medical center im waldhotel,9617
5137,Medical Center im Waldhotel,Bürgenstock,CH,Bürgenstock 30,,,0.0,3065.0,0.0,0.0,0.0,0.0,3065.0,hco,janssen,buergenstock 30,buergenstock,medical center im waldhotel,9617
4198,Medical Center im Waldhotel Bürgenstock Hotels AG,Bürgenstock,CH,"Bürgenstock Resort, Bürgenstock 30",,,,3065.0,,,,,3065.0,hco,eli,buergenstock resort buergenstock 30,buergenstock,medical center im waldhotel bürgenstock hotels ag,9617
5828,Medical Tribune (swissprofessionalmedia AG),Basel,CH,Grosspeterstrasse 23,,,,190966.0,,,,,190966.0,hco,menarini,grosspeterstrasse 23,basel,medical tribune (swissprofessionalmedia ag),10372
10804,Medicina Interna,Bedano,CH,Via Cantonale 37,,,,800.0,,,,,800.0,hco,vifor,via cantonale 37,bedano,medicina interna,-1
3257,Medicina Interna,Lugano,CH,Via Tesserete 46,,,,1600.0,,,,,1600.0,hco,bristol,via tesserete 46,lugano,medicina interna,-1
1963,MEDICOL,Lausanne,CH,Avenue d'Ouchy 41,1006.0,1055230876,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,avenue d'ouchy 41,lausanne,medicol,9620
9920,MEDICOL - Direction et recherches,Lausanne,CH,Chemin de Montolivet 19,1006.0,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,takeda,chemin de montolivet 19,lausanne,medicol - direction et recherches,9620
8573,medinform GmbH,Zürich,CH,Badenerstrasse 332,,,0.0,1077.0,0.0,0.0,0.0,0.0,1077.0,hco,pfizer,badenerstrasse 332,zuerich,medinform gmbh,9626
4473,Medinform Gmbh,Zürich,CH,Badenerstrasse 332,,Medinform_8004,,,,,646.2,,646.2,hco,galderma,badenerstrasse 332,zuerich,medinform gmbh,9626
6843,medinform GmbH,Zürich,CH,"Zürich, Badenerstrasse 332",,,6000.0,,,,,,6000.0,hco,mundipharma,zuerich badenerstrasse 332,zuerich,medinform gmbh,9626
1837,Medinorma GmbH,Rolle,CH,Grand-Rue 34,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,grand-rue 34,rolle,medinorma gmbh,9627
383,Mediplaza AG,Uster,CH,Oberlandstrasse 100,,,,,,,400.0,,400.0,hco,abbvie,oberlandstrasse 100,uster,mediplaza ag,-1
9122,Mediscience GmbH,Küssnacht am Rigi,CH,Bahnhofstrasse 17,6403.0,,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,hco,roche,bahnhofstrasse 17,kuessnacht am rigi,mediscience gmbh,9629
6844,Mediscience GmbH,Küssnacht SZ,CH,"Küssnacht SZ, Bahnhofstrasse 17",,,2500.0,,,,,,2500.0,hco,mundipharma,kuessnacht sz bahnhofstrasse 17,kuessnacht sz,mediscience gmbh,9629
1653,Mediscience GmbH,Küssnacht am Rigi,CH,Bahnhofstrasse 17,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,astrazeneca,bahnhofstrasse 17,kuessnacht am rigi,mediscience gmbh,9629
7997,MediService AG,Zuchwil,CH,Ausserfeldweg 1,,,23000.0,,,,,,23000.0,hco,novo,ausserfeldweg 1,zuchwil,mediservice ag,9630
3771,Mediservice AG,Zuchwil,CH,Ausserfeldweg 1,,,,,,,24520.0,,24520.0,hco,csl,ausserfeldweg 1,zuchwil,mediservice ag,9630
2853,MediService AG,Zuchwil,CH,Ausserfeldweg 1,,,,,,,216175.0,,216175.0,hco,biogen,ausserfeldweg 1,zuchwil,mediservice ag,9630
7561,MediService AG Grosshandel,Zuchwil,CH,Ausserfeldweg 1,,,0.0,5400.0,0.0,0.0,79070.0,0.0,84470.0,hco,novartis,ausserfeldweg 1,zuchwil,mediservice ag grosshandel,9630
6845,Medizinisch-soziale Hilfsstelle 1 und 2 (MSH1 + MSH2) Suchthilfe,St. Gallen,CH,"St. Gallen, Rosenbergstrasse 2",,,1337.0,,,,,,1337.0,hco,mundipharma,sankt gallen rosenbergstrasse 2,saint gallen,medizinisch-soziale hilfsstelle 1 und 2 (msh1 + msh2) suchthilfe,-1
