internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
5641,Pharmactuel Zentralschweiz,Luzern,CH,Voltastrasse 58,6005,,,1911.0,,,,,1911.0,hco,mepha,voltastrasse 58,luzern,pharmactuel zentralschweiz,9790
5784,pharmaGenève,Genève,CH,Rue Du-Bois-Melly 2bis,,,,1500.0,,,,,1500.0,hco,merck,rue du-bois-melly 2bis,geneve,pharmagenève,9010
6129,PharmaGenève Association des Pharmacies,Genève,CH,PharmaGenève - Association des Pharmacies Rue Du-Bois-Melly 2bis,,,,1500.0,,,,,1500.0,hco,msd,pharmageneve association des pharmacies rue du-bois-melly 2bis,geneve,pharmagenève association des pharmacies,-1
7558,pharmaSuisse,Bern,CH,Stationsstrasse1 2,,,,17000.0,,,,,17000.0,hco,sandoz,stationsstrasse1 2,bern,pharmasuisse,9796
5560,pharmaSuisse,Bern-Liebefeld,CH,Stationstrasse 12,,,,12000.0,,,,,12000.0,hco,mepha,stationstrasse 12,bern-liebefeld,pharmasuisse,9796
5588,pharmaSuisse,Bern-Liebefeld,CH,Stationstrasse 12,,,,8000.0,,,,,8000.0,hco,mepha,stationstrasse 12,bern-liebefeld,pharmasuisse,9796
4754,"pharmaSuisse, SchweizerischerApothekerverband",Liebefeld,CH,Stationsstrasse 12,,,0.0,6462.0,0.0,0.0,0.0,0.0,6462.0,hco,glaxosmithkline,stationsstrasse 12,liebefeld,"pharmasuisse, schweizerischerapothekerverband",9796
7766,Pharmavalais,Granges,CH,Rte de Robinson 43,3977,,,6000.0,,,,,6000.0,hco,sanofi,route de robinson 43,granges,pharmavalais,9797
7559,pharmavalais / Société Valaisanne de Pharmacie,Granges,CH,Rte de Robinson 43 Case postale,,,,2500.0,,,,,2500.0,hco,sandoz,route de robinson 43 case postale,granges,pharmavalais / société valaisanne de pharmacie,9797
6130,PharmaValais Société Valaisanne de Pharmacie,Granges VS,CH,PharmaValais - Société Valaisanne de Pharmacie Route du Robinson 43,,,,3000.0,,,,,3000.0,hco,msd,pharmavalais  societe valaisanne de pharmacie route du robinson 43,granges medio campidano,pharmavalais société valaisanne de pharmacie,9797
8968,Pierre Michetti Academic,Cully,CH,Chemin des Colombaires 16,,,,,,,1500.0,,1500.0,hco,vifor,chemin des colombaires 16,cully,pierre michetti academic,9800
389,Pierre Michetti Academic,Cully,CH,Chemin Des Colombaires 16,,,,,,,1400.0,,1400.0,hco,abbvie,chemin des colombaires 16,cully,pierre michetti academic,9800
5107,Pierre Michetti Academic,Cully,CH,Chemin Des Colombaires 16,,,0.0,0.0,0.0,0.0,2250.0,0.0,2250.0,hco,janssen,chemin des colombaires 16,cully,pierre michetti academic,9800
4176,PizolCare AG,Mels,CH,Flurstrasse 12,,,,1600.0,,,,,1600.0,hco,eli,flurstrasse 12,mels,pizolcare ag,9802
6438,PizolCare AG,Mels,CH,"Mels, Flurstrasse 14",,,5000.0,,,,,,5000.0,hco,mundipharma,mels flurstrasse 14,mels,pizolcare ag,9802
1647,PizolCare AG,Mels,CH,Flurstrasse 12,,,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,hco,astrazeneca,flurstrasse 12,mels,pizolcare ag,9802
8969,Pizolcare AG,Mels,CH,Flurstrasse 12,,,,861.6,,,,,861.6,hco,vifor,flurstrasse 12,mels,pizolcare ag,9802
4755,PizolCare AG,Mels,CH,Flurstrasse 12,,,0.0,5923.5,0.0,0.0,0.0,0.0,5923.5,hco,glaxosmithkline,flurstrasse 12,mels,pizolcare ag,9802
6131,PizolCare AG,Mels,CH,Flurstrasse 12,,,,12000.0,,,,,12000.0,hco,msd,flurstrasse 12,mels,pizolcare ag,9802
6840,PizolCare AG,Mels,CH,Flurstrasse 12,,,,500.0,,,,,500.0,hco,novo,flurstrasse 12,mels,pizolcare ag,9802
8005,PizolCare AG,Mels,CH,Flurstrasse 12,8887,PizolCareMels,,4500.0,,,,,4500.0,hco,servier,flurstrasse 12,mels,pizolcare ag,9802
3102,PizolCare AG,Mels,CH,Flurstrasse 12,8887,,,2341.8,,,,,2341.8,hco,boehringer,flurstrasse 12,mels,pizolcare ag,9802
4441,Pizolcare Ag,Mels,CH,Flurstrasse 12,,PizolCare_AG,,,,,,33.0,33.0,hco,galderma,flurstrasse 12,mels,pizolcare ag,9802
4910,PizolCare AG,Mels,CH,Flurstrasse 12,,,0.0,80000.0,0.0,0.0,0.0,0.0,80000.0,hco,gruenenthal,flurstrasse 12,mels,pizolcare ag,9802
1957,PizolCare AG,Mels,CH,Flurstrasse 12,8887,40702067,0.0,13300.0,0.0,0.0,0.0,0.0,13300.0,hco,bayer,flurstrasse 12,mels,pizolcare ag,9802
1119,Playtoknow Ag,Kilchberg,CH,Alte Landstrasse 55,,,,,,,5025.0,,5025.0,hco,amgen,alte landstrasse 55,kilchberg,playtoknow ag,9803
7424,PlayToKnow AG,Kilchberg,CH,Alte Landstrasse 55,8802,,0.0,0.0,0.0,203.5,1036.0,0.0,1239.5,hco,roche,alte landstrasse 55,kilchberg,playtoknow ag,9803
1120,Playtoknow Ag,Kilchberg Zh,CH,Alte Landstrasse 55,,,,,,115.5,588.0,,703.5,hco,amgen,alte landstrasse 55,kilchberg zh,playtoknow ag,9803
8006,PMB,Riva S. Vitale,CH,Via alle Pianche 5,6826,PMBRivaSanVitale,,700.0,,,,,700.0,hco,servier,via alle pianche 5,riva santo vitale,pmb,9804
2737,PMSE SA,Le Lignon,CH,Chemin du Château Bloch 11,,,,2700.0,,,,,2700.0,hco,bgp,chemin du chateau bloch 11,le lignon,pmse sa,9806
3753,PMU Policilinique Médicale Universitaire,Lausanne,CH,Rue du Bugnon 44,,,,,,,2553.4,,2553.4,hco,csl,rue du bugnon 44,lausanne,pmu policilinique médicale universitaire,9807
8200,Pneumologie,Basel,CH,Petersgraben 4,,,,2500.0,,,,,2500.0,hco,teva,petersgraben 4,basel,pneumologie,8487
4756,Policlinique Médicale Universitaire,Lausanne,CH,Rue du Bugnon 44,,,0.0,30909.9,0.0,0.0,0.0,0.0,30909.9,hco,glaxosmithkline,rue du bugnon 44,lausanne,policlinique médicale universitaire,9807
7560,Policlinique Médicale Universitaire (PMU),Lausanne,CH,Rue du Bugnon 44,,,,4000.0,,,,,4000.0,hco,sandoz,rue du bugnon 44,lausanne,policlinique médicale universitaire (pmu),9807
5526,Policlinique Médicale Universitaire PMU,Lausanne,CH,Rue du Bugnon 44,,,,3000.0,,,,,3000.0,hco,mepha,rue du bugnon 44,lausanne,policlinique médicale universitaire pmu,9807
5547,PonteNet AG,Solothurn,CH,Rosenweg 2,,,,3500.0,,,,,3500.0,hco,mepha,rosenweg 2,solothurn,pontenet ag,9810
1958,PonteNet AG,Urtenen-Schönbühl,CH,Im Zentrum 32,3322,1078352658,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,im zentrum 32,urtenen-schoenbuehl,pontenet ag,-1
4757,PonteNet AG,Solothurn,CH,Rosenweg 2,,,0.0,4038.75,0.0,0.0,0.0,0.0,4038.75,hco,glaxosmithkline,rosenweg 2,solothurn,pontenet ag,9810
5785,Praxis   Francis Levy,Zürich,CH,Löwenstrasse 42,,,,3000.0,,,,,3000.0,hco,merck,loewenstrasse 42,zuerich,praxis   francis levy,9849
4598,Praxis  Gwerder Christoph,Bern,CH,Monbijoustrasse 10,,,,,,407.0,,,407.0,hco,gilead,monbijoustrasse 10,bern,praxis  gwerder christoph,-1
4177,Praxis  Villiger Lukas,Baden Dättwil,CH,Mellingerstrasse 207,,,,840.0,,,,,840.0,hco,eli,mellingerstrasse 207,baden daettwil,praxis  villiger lukas,-1
5786,Praxis  Welter/ Fritschi,Thun,CH,Bälliz 40,,,,,,,425.0,,425.0,hco,merck,balliz 40,thun,praxis  welter/ fritschi,-1
5623,Praxis am Bahnhof,Rüti,CH,Dorfstrasse 43,8630,,,7860.0,,,,,7860.0,hco,mepha,dorfstrasse 43,rueti,praxis am bahnhof,9836
7561,Praxis am Graben,Winterthur,CH,Unterer Graben 35,,,,1790.02,,,,,1790.02,hco,sandoz,unterer graben 35,winterthur,praxis am graben,-1
696,Praxis Dr. Bont / Dr. Reutter,Winterthur,CH,Brunngasse 6,,,,1000.0,,,,,1000.0,hco,almirall,brunngasse 6,winterthur,praxis dr. bont / dr. reutter,-1
390,Praxis Dr. Burckhardt/Dr. Linder,Bern,CH,Mühledorfstrasse 1,,,,,576.0,419.0,,,995.0,hco,abbvie,muehledorfstrasse 1,bern,praxis dr. burckhardt/dr. linder,-1
1959,Praxis Dr. med. Michels,Feldmeilen,CH,General-Wille-Strasse 84,8706,40693847,0.0,0.0,0.0,0.0,150.0,0.0,150.0,hco,bayer,general-willestrasse 84,feldmeilen,praxis dr. med. michels,-1
1960,Praxis Dr. med. Schneider Stefan,Schaffhausen,CH,Bachstrasse 38,8208,1066358112,0.0,0.0,0.0,0.0,1400.0,0.0,1400.0,hco,bayer,bachstrasse 38,schaffhausen,praxis dr. med. schneider stefan,-1
1961,Praxis Dr. med. Stähelin,Stans,CH,St. Klara-Rain 1,6370,40683096,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,sankt klara-rain 1,stans,praxis dr. med. stähelin,-1
1962,Praxis Dr. med. Uzeda,Zürich,CH,Theaterstrasse 18,8001,1059738476,0.0,0.0,0.0,0.0,850.0,0.0,850.0,hco,bayer,theaterstrasse 18,zuerich,praxis dr. med. uzeda,9840
1121,Praxis Dr. Villiger Lukas,Baden- Dättwil,CH,Mellingerstrasse 207,,,,2988.0,,,,,2988.0,hco,amgen,mellingerstrasse 207,baden daettwil,praxis dr. villiger lukas,-1
1648,Praxis für Onkologie,Zürich,CH,Toblerstrasse 50,,,0.0,0.0,0.0,0.0,375.0,0.0,375.0,hco,astrazeneca,toblerstrasse 50,zuerich,praxis für onkologie,9846
5535,Praxis Gruppe Olten,Olten,CH,Florastrasse 14,,,,2000.0,,,,,2000.0,hco,mepha,florastrasse 14,olten,praxis gruppe olten,-1
5555,Praxis Gruppe Schweiz,Hünenberg,CH,Rothussstrasse 23,,,,10000.0,,,,,10000.0,hco,mepha,rothussstrasse 23,huenenberg,praxis gruppe schweiz,9856
8970,Praxis Karli,Lenzburg,CH,Niederlenzer Kirchweg 3,,,,2700.0,,,,,2700.0,hco,vifor,niederlenzer kirchweg 3,lenzburg,praxis karli,9831
1963,Praxis Orthomerian,Basel,CH,Gotthelfstrasse 105,4054,40683909,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,gotthelfstrasse 105,basel,praxis orthomerian,-1
5350,Praxis Tulpenstrasse AG,Kirchberg,CH,Kirchberg,,,,400.0,,,,,400.0,hco,lundbeck,kirchberg,kirchberg,praxis tulpenstrasse ag,9852
5616,Praxis Tulpenstrasse AG,Kirchberg,CH,Tulpenstrasse 1,9533,,,800.0,,,,,800.0,hco,mepha,tulpenstrasse 1,kirchberg,praxis tulpenstrasse ag,9852
6132,Praxis Tulpenstrasse AG Tulpenstrasse 1A Kirchberg SG,Kirchberg SG,CH,Praxis Tulpenstrasse AG Tulpenstrasse 1A,,,,900.0,,,,,900.0,hco,msd,praxis tulpenstrasse ag tulpenstrasse 1a,kirchberg sg,praxis tulpenstrasse ag tulpenstrasse 1a kirchberg sg,9852
7767,Praxis Villiger & DiaMon AG - Ärztezentrum Täfernhof,Baden-Dättwil,CH,Mellingerstr. 207,5405,,,5511.55,,,1856.0,,7367.55,hco,sanofi,mellingerstrasse 207,baden-daettwil,praxis villiger & diamon ag - ärztezentrum täfernhof,9855
1649,Praxisgemeinschaft Bartenstein Karpf,Uster,CH,Poststrasse 2,,,0.0,0.0,0.0,0.0,1560.0,0.0,1560.0,hco,astrazeneca,poststrasse 2,uster,praxisgemeinschaft bartenstein karpf,9858
8971,Praxisgemeinschaft Dres. Roland und Regula Schumacher,Villmergen,CH,Anglikerstrasse 17,,,,2000.0,,,,,2000.0,hco,vifor,anglikerstrasse 17,villmergen,praxisgemeinschaft dres. roland und regula schumacher,-1
2738,Praxisklinik Binningen,Binningen,CH,Hauptstrasse 11,,,,2500.0,,,,,2500.0,hco,bgp,hauptstrasse 11,binningen,praxisklinik binningen,9861
1964,Praxisklinik Binningen,Binningen,CH,Hauptstrasse 11,4102,40674998,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,hauptstrasse 11,binningen,praxisklinik binningen,9861
8177,Praxisklinik Binningen,Binningen,CH,Hauptstrasse 11,,,,2500.0,,,,,2500.0,hco,teva,hauptstrasse 11,binningen,praxisklinik binningen,9861
5442,Praxiszentrum Arcus,Thalwil,CH,Mühlebachstrasse 30a,,,,1600.0,,,,,1600.0,hco,meda,muehlebachstrasse 30a,thalwil,praxiszentrum arcus,-1
391,PreS Congress - Paediatric Rheumatology European Society,Satigny,CH,Rue Du Pré-Bouvier 9,,,,173746.0,,,,,173746.0,hco,abbvie,rue du pre-bouvier 9,satigny,pres congress - paediatric rheumatology european society,9749
6133,Privat European Respiratory Society,Lausanne,CH,European Respiratory Society Avenue Sainte-Luce 4,,,267781.78,45120.6,,,,,312902.38,hco,msd,european respiratory society avenue sainte-luce 4,lausanne,privat european respiratory society,9014
8972,Privatklinik Bethanien,Zürich,CH,Toblerstrasse 51,,,,1000.0,,,,,1000.0,hco,vifor,toblerstrasse 51,zuerich,privatklinik bethanien,8931
4442,Privatklinik Lindberg,Winterthur,CH,Schickstrasse 11,,Privatklinik_Lindberg_ 8400,,500.0,,,,,500.0,hco,galderma,schickstrasse 11,winterthur,privatklinik lindberg,9869
4178,Privatklinik Lindberg GSMN Schweiz AG,Winterthur,CH,Schickstrasse 11,,,,2000.0,,,,,2000.0,hco,eli,schickstrasse 11,winterthur,privatklinik lindberg gsmn schweiz ag,9869
7000,Privatklinik Meiringen,Meiringen,CH,Willigen 1,,,,750.0,,,,,750.0,hco,otsuka,willigen 1,meiringen,privatklinik meiringen,9871
8973,Privatklinik Meiringen,Meiringen,CH,Willigen,,,,2100.0,,,,,2100.0,hco,vifor,willigen,meiringen,privatklinik meiringen,9871
8007,Privatklinik Meiringen AG,Meiringen,CH,Willigen,3860,PrivatklinikMeiringen,,650.0,,,,,650.0,hco,servier,willigen,meiringen,privatklinik meiringen ag,9871
5372,Privatklinik Meiringen AG,Meiringen,CH,Meiringen,,,,2100.0,,,,,2100.0,hco,lundbeck,meiringen,meiringen,privatklinik meiringen ag,9871
7562,Privatklinik Obach,Solothurn,CH,Leopoldstrasse 5,,,,4011.14,,,,,4011.14,hco,sandoz,leopoldstrasse 5,solothurn,privatklinik obach,9872
5172,Privatklinik Obach AG,Solothurn,CH,Leopoldstrasse 5,4500,,,2000.0,,,,,2000.0,hco,leo,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
1122,Privatklinik Obach Ag,Solothurn,CH,Leopoldstrasse 5,,,,2000.0,,,,,2000.0,hco,amgen,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
5373,Privatklinik Obach AG,Solothurn,CH,Solothurn,,,,2154.0,,,,,2154.0,hco,lundbeck,solothurn,solothurn,privatklinik obach ag,9872
3833,Privatklinik Obach AG,Solothurn,CH,Leopoldstrasse 5,4500,,,1000.0,,,,,1000.0,hco,daiichi,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
697,Privatklinik Obach AG,Solothurn,CH,Leopoldstrasse 5,,,,2000.0,,,,,2000.0,hco,almirall,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
1965,Privatklinik Obach AG,Solothurn,CH,Leopoldstrasse 5,4500,40534475,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
4179,Privatklinik Obach AG,Solothurn,CH,Leopoldstrasse 5,,,,2154.0,,,,,2154.0,hco,eli,leopoldstrasse 5,solothurn,privatklinik obach ag,9872
8974,Privatklinik Wyss,Münchenbuchsee,CH,Fellenbergstrasse 34,,,,1938.6,,,,,1938.6,hco,vifor,fellenbergstrasse 34,muenchenbuchsee,privatklinik wyss,9873
8008,Privatklinik Wyss AG,Münchenbuchsee,CH,Fellenbergstrasse 34,3053,PrivatklinikWyssMünchenbuchsee,,3300.0,,,,,3300.0,hco,servier,fellenbergstrasse 34,muenchenbuchsee,privatklinik wyss ag,9873
5348,Privatklinik Wyss AG,Münchenbuchsee,CH,Münchenbuchsee,,,,4200.0,,,,,4200.0,hco,lundbeck,muenchenbuchsee,muenchenbuchsee,privatklinik wyss ag,9873
7001,Privatklinik Wyss AG,Münchenbuchsee,CH,Fellenbergstrasse 34,,,,750.0,,,,,750.0,hco,otsuka,fellenbergstrasse 34,muenchenbuchsee,privatklinik wyss ag,9873
5108,Privatklinik Wyss AG,Münchenbuchsee,CH,Fellenbergstrasse 34,,,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0,hco,janssen,fellenbergstrasse 34,muenchenbuchsee,privatklinik wyss ag,9873
4603,Pro Medicus GmbH,Zürich,CH,Bahnhofplatz 4,,,,10500.0,,,,,10500.0,hco,gilead,bahnhofplatz 4,zuerich,pro medicus gmbh,9874
8975,Procrea,Lugano,CH,Via Clemente Maraini 8,,,,2000.0,,,,,2000.0,hco,vifor,via clemente maraini 8,lugano,procrea,-1
8169,ProCrea,Lugano,CH,Via Clemente Maraini 8,,,,2000.0,,,,,2000.0,hco,teva,via clemente maraini 8,lugano,procrea,-1
1966,Procrea Centro Fertilita,Bellinzona,CH,Via Giovanni Nizzola 1,6500,40529744,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,via giovanni nizzola 1,bellinzona,procrea centro fertilita,9876
6134,Procrea Centro Fertilità Lugano SA,Lugano,CH,Via Clemente Maraini 8,,,,2000.0,,,,,2000.0,hco,msd,via clemente maraini 8,lugano,procrea centro fertilità lugano sa,-1
5787,ProCrea Lab SA,Lugano,CH,Via Clemente Maraini 8,,,,,,230.5,,,230.5,hco,merck,via clemente maraini 8,lugano,procrea lab sa,-1
4301,Procrea SA,Bellinzona,CH,Via Nizzola 1,,,,2000.0,,,,,2000.0,hco,ferring,via nizzola 1,bellinzona,procrea sa,9876
5788,ProCrea Swiss Infertility Center,Lugano,CH,Via Clemente Maraini 8,,,,2000.0,,,,,2000.0,hco,merck,via clemente maraini 8,lugano,procrea swiss infertility center,-1
1650,Programme cantonal Diabète,Lausanne,CH,Avenue de Provence 12,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,avenue de provence 12,lausanne,programme cantonal diabète,9877
3103,Programme cantonal Diabète c/o diabètevaud,Lausanne,CH,Avenue de Provence 12,1007,,,3000.0,,,,,3000.0,hco,boehringer,avenue de provence 12,lausanne,programme cantonal diabète ,9877
7768,Prominis Gmbh,Heimberg,CH,Sonnhaldeweg 13,3627,,,,,,80629.75,,80629.75,hco,sanofi,sonnhaldeweg 13,heimberg,prominis gmbh,9878
4180,Psychiatrie Baselland,Liestal,CH,Bienentalstrasse 7,,,,2000.0,,,,,2000.0,hco,eli,bienentalstrasse 7,liestal,psychiatrie baselland,9885
7002,Psychiatrie Baselland,Liestal,CH,Bienentalstrasse 7,,,,800.0,,,,,800.0,hco,otsuka,bienentalstrasse 7,liestal,psychiatrie baselland,9885
5376,Psychiatrie Baselland,Liestal,CH,Liestal,,,,2000.0,,,,,2000.0,hco,lundbeck,liestal,liestal,psychiatrie baselland,9885
8976,Psychiatrie St. Gallen Nord,Wil SG,CH,Zürcherstrasse 30,,,,4500.0,,,,,4500.0,hco,vifor,zuercherstrasse 30,wil sargento segundo,psychiatrie st. gallen nord,9887
5109,Psychiatrie St.Gallen Nord,Wil SG,CH,Zürcherstrasse 30,,,4800.0,2000.0,0.0,0.0,1600.0,0.0,8400.0,hco,janssen,zuercherstrasse 30,wil sargento segundo,psychiatrie st.gallen nord,9887
7003,Psychiatrie St.Gallen Nord,Wil SG,CH,Zürcherstrasse 30,,,,1500.0,,,,,1500.0,hco,otsuka,zuercherstrasse 30,wil sargento segundo,psychiatrie st.gallen nord,9887
8009,Psychiatriezentrum Münsingen,Münsingen,CH,Finanzbuchhaltung - Hunzigenallee 1,3110,PsychiatriezentrumMünsingen,,1500.0,,,,,1500.0,hco,servier,finanzbuchhaltung hunzigenallee 1,muensingen,psychiatriezentrum münsingen,9889
5321,Psychiatriezentrum Münsingen PZM,Münsingen,CH,Münsingen,,,,1500.0,,,,,1500.0,hco,lundbeck,muensingen,muensingen,psychiatriezentrum münsingen pzm,9889
7563,Psychiatrische Dienste Aargau (PDAG),Brugg AG,CH,Postfach 432,,,,1500.0,,,,,1500.0,hco,sandoz,postfach 432,brugg ag,psychiatrische dienste aargau (pdag),9769
8977,Psychiatrische Dienste Aargau AG,Brugg AG,CH,Postfach 432,,,,5385.0,,,,,5385.0,hco,vifor,postfach 432,brugg ag,psychiatrische dienste aargau ag,9769
7004,Psychiatrische Dienste Aargau AG,Windisch,CH,Zürcherstrasse 241,,,,2000.0,,,,,2000.0,hco,otsuka,zuercherstrasse 241,windisch,psychiatrische dienste aargau ag,9770
8010,Psychiatrische Dienste Aargau AG,Windisch,CH,Zürcherstrasse 241,5210,PsychiatrischeDiensteAargauWindisch,,3500.0,,,,,3500.0,hco,servier,zuercherstrasse 241,windisch,psychiatrische dienste aargau ag,9770
5352,Psychiatrische Dienste Aargau AG,Baden,CH,Baden,,,,1615.0,,,,,1615.0,hco,lundbeck,baden,baden,psychiatrische dienste aargau ag,9890
6135,Psychiatrische Dienste Aargau AG [Z_0199057],Windisch,CH,Psychiatrische Dienste Aargau AG Zürcherstrasse 241,,,,,,,1559.89,,1559.89,hco,msd,psychiatrische dienste aargau ag zuercherstrasse 241,windisch,psychiatrische dienste aargau ag [z_0199057],9770
8978,Psychiatrische Dienste Thurgau,Münsterlingen,CH,Seeblickstrasse 3,,,,861.6,,,,,861.6,hco,vifor,seeblickstrasse 3,muensterlingen,psychiatrische dienste thurgau,-1
6439,Psychiatrische Dienste Thurgau,Kreuzlingen,CH,"Kreuzlingen, Nationalstrasse 19",,,500.0,,,,,,500.0,hco,mundipharma,kreuzlingen nationalstrasse 19,kreuzlingen,psychiatrische dienste thurgau,-1
5110,Psychiatrische Uniklinik,Zürich,CH,Lenggstrasse 31,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,janssen,lenggstrasse 31,zuerich,psychiatrische uniklinik,9513
7005,Psychiatrische Uniklinik,Zürich,CH,Lenggstrasse 31,,,,10000.0,,,,,10000.0,hco,otsuka,lenggstrasse 31,zuerich,psychiatrische uniklinik,9513
4181,Psychiatrische Universitätsklinik Zürich,Zürich,CH,Lenggstrasse 31,,,,4000.0,,,,,4000.0,hco,eli,lenggstrasse 31,zuerich,psychiatrische universitätsklinik zürich,9513
6440,Psychiatrische Universitätsklinik Zürich,Zürich,CH,"Zürich, Selnaustrasse 9",,,2000.0,,,,,,2000.0,hco,mundipharma,zuerich selnaustrasse 9,zuerich,psychiatrische universitätsklinik zürich,9513
8011,Psychiatrische Universitätsklinik Zürich,Zürich,CH,Spitaldirektion - Finanzen und Betriebswirtschaft - Finanzbuchhaltung - Lenggstrasse 31,8032,PsychiatrischeUniversitätsklinikZürich,,3000.0,501.0,1017.0,,,4518.0,hco,servier,spitaldirektion  finanzen und betriebswirtschaft finanzbuchhaltung lenggstrasse 31,zuerich,psychiatrische universitätsklinik zürich,9513
5349,Psychiatrische Universitätsklinik Zürich,Zürich,CH,Zürich,,,,12000.0,,,,,12000.0,hco,lundbeck,zuerich,zuerich,psychiatrische universitätsklinik zürich,9513
6441,Psychiatrisches Zentrum AR,Herisau,CH,"Herisau, Krombach 3",,,1000.0,,,,,,1000.0,hco,mundipharma,herisau krombach 3,herisau,psychiatrisches zentrum ar,9898
8178,Psychoonkologie (SGPO),Bern,CH,Effingerstrasse 40,,,,2000.0,,,,,2000.0,hco,teva,effingerstrasse 40,bern,psychoonkologie (sgpo),8490
1123,Public Health Schweiz,Bern,CH,Effingerstrasse 54,,,,450.0,,,,,450.0,hco,amgen,effingerstrasse 54,bern,public health schweiz,9902
7006,PZM Psychiatriezentrum Münsingen,Münsingen,CH,Hunzigenallee 1,,,,1500.0,,,,,1500.0,hco,otsuka,hunzigenallee 1,muensingen,pzm psychiatriezentrum münsingen,9889
5111,PZM Psychiatriezentrum Münsingen,Münsingen,CH,Hunzigenallee 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,janssen,hunzigenallee 1,muensingen,pzm psychiatriezentrum münsingen,9889
8979,PZM Psychiatriezentrum Münsingen AG,Münsingen,CH,Hunzigenallee 1,,,,807.75,,,,,807.75,hco,vifor,hunzigenallee 1,muensingen,pzm psychiatriezentrum münsingen ag,9889
7099,Quadrimed,Crans-Montana,CH,Case Postale 299 ATT. Mme Elvire Crettol,,,,5055.0,,,,,5055.0,hco,pierre,case postale 299 at&t mme elvire crettol,crans-montana,quadrimed,8669
8980,Quadrimed,Crans-Montana,CH,Case postale 299,,,,19504.05,,,,,19504.05,hco,vifor,case postale 299,crans-montana,quadrimed,8669
5789,Quadrimed,Crans-Montana,CH,Postfach,,,,1814.95,,,,,1814.95,hco,merck,postfach,crans-montana,quadrimed,8669
3268,Quadrimed,Crans-Montana,CH,Case Postale 299,,,,5056.0,,,,,5056.0,hco,bristol,case postale 299,crans-montana,quadrimed,8669
5322,Quadrimed,Crans-Montana,CH,Crans-Montana,,,,9075.0,,,,,9075.0,hco,lundbeck,crans-montana,crans-montana,quadrimed,8669
5443,Quadrimed,Crans-Montana,CH,Case Postale 299 ATT. Mme Elvire Crettol,,,,6740.0,,,,,6740.0,hco,meda,case postale 299 at&t mme elvire crettol,crans-montana,quadrimed,8669
4758,Quadrimed,Crans-Montana,CH,Case postale 299,,,0.0,27778.1,0.0,0.0,0.0,0.0,27778.1,hco,glaxosmithkline,case postale 299,crans-montana,quadrimed,8669
1124,Quadrimed,Crans- Montana,CH,Case Postale 299,,,,12019.5,,,,,12019.5,hco,amgen,case postale 299,crans montana,quadrimed,8669
2739,Quadrimed,Crans-Montana,CH,Case Postale 299 ATT. Mme Elvire Crettol,,,,6740.0,,,,,6740.0,hco,bgp,case postale 299 at&t mme elvire crettol,crans-montana,quadrimed,8669
1967,Quadrimed,Crans-Montana,CH,Case postale 299,3963,40688596,0.0,18142.6,0.0,0.0,0.0,0.0,18142.6,hco,bayer,case postale 299,crans-montana,quadrimed,8669
9139,Quadrimed (Congrès Médical du Practicien),Crans-Montana,CH,Case postale 299,,,0.0,3750.0,0.0,0.0,0.0,0.0,3750.0,hco,zambon,case postale 299,crans-montana,quadrimed (congrès médical du practicien),8669
6136,Quadrimed Secrétariat administratif,Crans-Montana,CH,Quadrimed - Secrétariat administratif Case postale 299,,,,8531.25,,,,,8531.25,hco,msd,quadrimed secretariat administratif case postale 299,crans-montana,quadrimed secrétariat administratif,8669
6442,"Quadrimed, die vier Kliniken von Montana",Crans-Montana,CH,"Montana, Case postale 299",,,6740.0,,,,,,6740.0,hco,mundipharma,montana case postale 299,crans-montana,"quadrimed, die vier kliniken von montana",8669
1651,Qualicare,Baden,CH,Rütistrasse 3 A,,,0.0,0.0,0.0,55.5,10000.0,0.0,10055.5,hco,astrazeneca,ruetistrasse 3 allee,baden,qualicare,9908
5112,QualiCCare,Baden,CH,Rütistrasse 3A,,,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,hco,janssen,ruetistrasse 3a,baden,qualiccare,9908
7564,Qualitouch Healthcare Foundation,Zürich,CH,Löwenstrasse 2,,,,4629.63,,,,,4629.63,hco,sandoz,loewenstrasse 2,zuerich,qualitouch healthcare foundation,-1
