internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,parent,group,main_address
3328,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,3985.0,,,1000.0,,4985.0,hco,bristol,8519,-1,
1503,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,8519,-1,
1505,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,8519,-1,
1506,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,8519,-1,
367,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,1500.0,8900.0,2800.0,10480.0,7825.0,,31505.0,hco,abbvie,8519,-1,
1507,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,0.0,0.0,1005.34,0.0,0.0,1005.34,hco,astrazeneca,8519,-1,
10124,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,3231.0,,,,1500.0,4731.0,hco,ucb,8519,-1,
9697,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse,5001.0,KantonsspitalAarau,,2500.0,,,,,2500.0,hco,servier,8519,-1,
1504,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,astrazeneca,8519,-1,
1508,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,0.0,400.0,0.0,0.0,0.0,0.0,400.0,hco,astrazeneca,8519,-1,
6180,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25 25,,,,8600.0,377.9,766.8,,,9744.7,hco,merck,8519,-1,
2847,Kantonsspital Aarau AG,Aarau,CH,Tellstrasse 25,,,,3000.0,,,,,3000.0,hco,biogen,8519,-1,
1115,Kantonsspital Aarau Ag,Aarau,CH,Tellstrasse 25,,,,8200.0,967.0,2633.79,3600.0,55.7,15456.49,hco,amgen,8519,-1,
10771,Kantonsspital Aarau AG - Augenklinik,Aarau,CH,Tellstrasse 25,,,,,,,1500.0,,1500.0,hco,vifor,8519,-1,
5464,Kantonsspital Aarau AG - Dermatologie und Allergologie,Aarau,CH,Bahnhofplatz 3C,,,,1500.0,,,,,1500.0,hco,meda,8519,-1,
706,Kantonsspital Aarau AG - Dermatologie und Allergologie,Aarau,CH,Bahnhofplatz 3c,,,,,,,1000.0,,1000.0,hco,almirall,8519,-1,
10772,Kantonsspital Aarau AG - Frauenklinik,Aarau,CH,Tellstrasse 25,,,,3554.1,,,,,3554.1,hco,vifor,8519,-1,
10773,Kantonsspital Aarau AG - Institut für Labormedizin,Aarau,CH,Tellstrasse 25,,,,1077.0,,,,,1077.0,hco,vifor,8519,131,
707,Kantonsspital Aarau AG - Klinik für Neurologie,Aarau,CH,Tellstrasse,,,,2000.0,,,,,2000.0,hco,almirall,8519,-1,
10774,Kantonsspital Aarau AG - Medizinische Universitätsklinik KSA,Aarau,CH,Tellstrasse 25,,,,5385.0,,,,,5385.0,hco,vifor,8519,-1,
10775,"Kantonsspital Aarau AG - Onkologie, Hämatologie und Transfusionsmedizin",Aarau,CH,"Haus 40, Tellstrasse 25",,,,1292.4,,,,,1292.4,hco,vifor,8519,-1,
6826,Kantonsspital Baden,Baden,CH,"Baden, Im Ergel 1",,,4000.0,,,,,,4000.0,hco,mundipharma,9475,4,
3855,Kantonsspital Baden,Baden,CH,Im Ergel 1,5404.0,,,800.0,,,,,800.0,hco,daiichi,9475,4,
9997,Kantonsspital Baden,Baden,CH,Im Ergel 4,,,,1500.0,,,,,1500.0,hco,teva,9475,4,1.0
9460,Kantonsspital Baden,Baden,CH,Im Ergel 1,5404.0,,,,,,2077.0,,2077.0,hco,sanofi,9475,4,
3261,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,,1500.0,573.0,1062.0,1000.0,,4135.0,hco,bristol,9475,4,
5128,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0,hco,janssen,9475,4,
368,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,,1500.0,,,,,1500.0,hco,abbvie,9475,4,
3673,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,WCHH00057599,1500.0,,1666.74,573.51,,,3740.25,hco,celgene,9475,4,
8554,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,2500.0,1616.0,607.0,456.0,2292.0,0.0,7471.0,hco,pfizer,9475,4,
9251,KANTONSSPITAL BADEN AG,Baden,CH,IM ERGEL 1,,,3814.81,,,,,,3814.81,hco,sandoz,9475,4,
9108,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,5404.0,,730.0,1500.0,2036.24,2120.1,4940.0,0.0,11326.34,hco,roche,9475,4,
9908,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,5404.0,,0.0,6500.0,232.15,491.53,0.0,0.0,7223.68,hco,takeda,9475,4,
1116,Kantonsspital Baden Ag,Baden,CH,M Ergel 1,,,,4000.0,1420.88,2315.16,420.0,,8156.04,hco,amgen,9475,4,
1246,Kantonsspital Baden AG,Baden,CH,"Im Ergel 1, Baden",5404.0,7601002001144,,2500.0,,,,,2500.0,hco,astellas,9475,4,
4620,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,,1377.0,,,,,1377.0,hco,gilead,9475,4,
1521,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,0.0,1500.0,819.0,315.0,0.0,0.0,2634.0,hco,astrazeneca,9475,4,
3105,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,5404.0,,,1500.0,,,,,1500.0,hco,boehringer,9475,4,
4184,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,,3500.0,,,,,3500.0,hco,eli,9475,4,
1520,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,0.0,1000.0,0.0,0.0,800.0,0.0,1800.0,hco,astrazeneca,9475,4,
3929,Kantonsspital Baden Ag,aden,CH,,5404.0,,,1615.5,,,,,1615.5,hco,eisai,9475,4,
1949,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,5404.0,40528681,0.0,7000.0,976.5,810.2,0.0,0.0,8786.7,hco,bayer,9475,4,
9698,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,5404.0,KantonsspitalBaden,,1500.0,,,,,1500.0,hco,servier,9475,4,
7537,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,2160.0,3000.0,399.0,315.0,420.0,0.0,6294.0,hco,novartis,9475,4,
6181,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,,2000.0,327.0,363.45,,,2690.45,hco,merck,9475,4,
1522,Kantonsspital Baden AG,Baden,CH,Im Ergel 1,,,0.0,0.0,571.42,1432.77,0.0,0.0,2004.19,hco,astrazeneca,9475,4,
6524,Kantonsspital Baden AG [H_K002],Baden,CH,Kantonsspital Baden AG Im Ergel 1,,,,1500.0,,,2500.0,,4000.0,hco,msd,-1,4,
8555,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,0.0,2577.0,0.0,0.0,0.0,0.0,2577.0,hco,pfizer,9482,3,1.0
10022,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,,,,,1295.0,,1295.0,hco,teva,9482,3,
1641,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,9482,3,
1831,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,0.0,0.0,0.0,1400.0,0.0,0.0,1400.0,hco,baxter,9482,3,
7986,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,,6000.0,775.0,4493.0,1000.0,,12268.0,hco,novo,9482,3,
6182,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,,,533.15,3156.75,,,3689.9,hco,merck,9482,3,
369,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,,,600.0,1313.0,,,1913.0,hco,abbvie,9482,3,
6827,Kantonsspital Baselland,Liestal / Bruderholz,CH,"Liestal / Bruderholz, Rheinstrasse 26",,,10500.0,,,,,,10500.0,hco,mundipharma,9483,3,
1247,Kantonsspital Baselland,Liestal,CH,"Rheinstrasse 26, Liestal",4410.0,7601002001540,,,549.8,777.35,,,1327.15,hco,astellas,9482,3,
1622,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,0.0,33000.0,0.0,0.0,2200.0,0.0,35200.0,hco,astrazeneca,9482,3,
6781,Kantonsspital Baselland,Liestal,CH,"Kantonsspital Baselland, Rheinstrasse 26",,,,,1316.0,1870.0,,,3186.0,hco,mundipharma,9482,3,
3353,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,,7286.0,,,,,7286.0,hco,bristol,9482,3,
370,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,,1000.0,,,2500.0,,3500.0,hco,abbvie,9482,3,
4766,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,20000.0,5231.0,0.0,0.0,6657.8,0.0,31888.8,hco,glaxosmithkline,9482,3,
1642,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,0.0,0.0,0.0,1552.43,600.0,0.0,2152.43,hco,astrazeneca,9482,3,
2745,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 26,,,,2000.0,,,,,2000.0,hco,bgp,9482,3,
4185,Kantonsspital Baselland,Liestal,CH,Mühlemattstrass e 26,,,,13720.0,,,840.0,,14560.0,hco,eli,9482,3,
10776,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,,2000.0,,,2250.0,,4250.0,hco,vifor,9482,3,
3674,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,WCHH02178180,1000.0,,,,,,1000.0,hco,celgene,9482,3,
5129,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,0.0,2000.0,0.0,0.0,315.0,0.0,2315.0,hco,janssen,9482,3,
1950,Kantonsspital Baselland,Liestal,CH,Mühlemattstrasse 11,4410.0,40522657,0.0,16535.0,0.0,-154.0,700.0,0.0,17081.0,hco,bayer,9482,3,
4621,Kantonsspital Baselland,Liestal,CH,Rheinstrasse 26,,,,3000.0,136.0,989.0,2791.0,142.0,7059.0,hco,gilead,9482,3,
1117,Kantonsspital Baselland Bruderholz,Bruderholz,CH,Batteriestrasse,,,,1500.0,431.5,973.95,,,2905.45,hco,amgen,9483,79,1.0
7538,Kantonsspital Baselland Bruderholz,Bruderholz,CH,,,,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,hco,novartis,9483,79,
3106,Kantonsspital Baselland Liestal,Liestal,CH,Rheinstrasse 26,4410.0,,,23000.0,1801.75,3060.98,10500.0,,38362.73,hco,boehringer,-1,3,
9109,Kantonsspital Baselland Liestal,Liestal,CH,Rheinstrasse 26,4410.0,,0.0,0.0,609.14,631.14,1800.0,0.0,3040.28,hco,roche,-1,3,
6525,Kantonsspital Baselland Liestal,Liestal,CH,Rheinstrasse 26,,,,9500.0,547.2,1095.15,5900.0,,17042.35,hco,msd,-1,3,
9909,Kantonsspital Baselland Standort Liestal,Liestal,CH,Rheinstrasse 26,4410.0,,0.0,0.0,652.25,2070.71,0.0,0.0,2722.96,hco,takeda,-1,3,
7539,Kantonsspital Baselland Verwaltung,Liestal,CH,Mühlemattst rasse 11,,,55000.0,3000.0,300.0,0.0,2250.0,531.43,61081.43,hco,novartis,-1,3,
6018,"Kantonsspital Baselland, Universitäres Zentrum für Hausarztmedizin beider Basel",Liestal,CH,Mühlemattstrasse 26,,,,,,,6400.0,,6400.0,hco,mepha,10422,3,
3280,Kantonsspital Bruderholz,Bruderholz,CH,Batteriestrasse,,,,1616.0,,,,,1616.0,hco,bristol,-1,79,
7540,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,0.0,0.0,450.0,55.0,0.0,0.0,505.0,hco,novartis,9474,-1,
10777,Kantonsspital Frauenfeld,Frauenfeld,CH,Postfach,,,,2000.0,,,,,2000.0,hco,vifor,9474,-1,
9110,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,8500.0,,0.0,0.0,0.0,0.0,2750.0,0.0,2750.0,hco,roche,9474,-1,
1586,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,9474,-1,
1587,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,astrazeneca,9474,-1,
6183,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,,631.95,802.05,,,1434.0,hco,merck,9474,-1,
2746,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,2000.0,,,,,2000.0,hco,bgp,9474,-1,
4391,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,7601002000185,,538.5,,,,,538.5,hco,future,9474,-1,
1118,Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,,709.09,1314.84,,,2023.93,hco,amgen,9474,-1,
4186,"Kantonsspital Frauenfeld, Endokrinologie und Diabetologie",Frauenfeld,CH,Pfaffenholzstrass e 4,,,,2500.0,,,,,2500.0,hco,eli,9474,-1,
5812,Kantonsspital Glams AG,Glams,CH,Burgstrasse 99,,,,600.0,,,,,600.0,hco,menarini,-1,-1,
1602,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,9147,-1,
1248,Kantonsspital Glarus,Glarus,CH,"Burgstrasse 99, Glarus",8750.0,7601002002592,,1000.0,,,,,1000.0,hco,astellas,9147,-1,
1119,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,,2000.0,,,,,2000.0,hco,amgen,9147,-1,
8556,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,pfizer,9147,-1,
6828,Kantonsspital Glarus,Glarus,CH,"Glarus, Burgstrasse 99",,,1000.0,,,,,,1000.0,hco,mundipharma,9147,-1,
4622,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,,,136.0,932.0,,,1069.0,hco,gilead,9147,-1,
9803,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,,,,1391.05,,,1391.05,hco,shire,9147,-1,
7541,Kantonsspital Glarus,Glarus,CH,Burgstrasse 99,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,9147,-1,
1951,Kantonsspital Glarus - Gruppe,Glarus,CH,Burgstrasse 99,8750.0,40533421,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,9147,-1,
6526,Kantonsspital Glarus [H_K005],Glarus,CH,Kantonsspital Glarus Burgstrasse 99,,,,1000.0,,,,,1000.0,hco,msd,9147,-1,
4767,Kantonsspital Glarus AG,Glarus,CH,Burgstrasse 99,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,9147,-1,
10778,Kantonsspital Glarus AG,Glarus,CH,Burgstrasse 99,,,,1000.0,,,,,1000.0,hco,vifor,9147,-1,
4187,"Kantonsspital Glarus, Kardiologie",Glarus,CH,Burgstrasse 99,,,,2000.0,,,,,2000.0,hco,eli,9147,-1,
3930,Kantonsspital Graubuenden Finanzen/Patientenad Min,Chur,CH,Loeestrasse,7000.0,,,1000.0,,,3515.5,,4515.5,hco,eisai,-1,-1,
3348,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,5000.0,,,10032.0,,15032.0,hco,bristol,9485,-1,
10779,Kantonsspital Graubünden,Chur,CH,Löestrasse 170,,,,1500.0,,,,,1500.0,hco,vifor,9485,-1,
7542,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,5000.0,0.0,1200.0,325.0,7938.0,0.0,14463.0,hco,novartis,9485,-1,
7987,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,3714.0,,1264.0,5644.0,2500.0,672.0,13794.0,hco,novo,9485,-1,
5130,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,6200.0,5000.0,0.0,0.0,2150.0,0.0,13350.0,hco,janssen,9485,-1,
6003,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,,3000.0,,,,,3000.0,hco,mepha,9485,-1,
6829,Kantonsspital Graubünden,Chur,CH,"Chur, Loëstrasse 170",,,2000.0,,,,,,2000.0,hco,mundipharma,9485,-1,
1555,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,3000.0,6500.0,1251.1,6746.18,0.0,0.0,17497.28,hco,astrazeneca,9485,-1,
4188,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,8428.0,,,2500.0,,10928.0,hco,eli,9485,-1,
371,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,,,1733.0,7011.0,,,8744.0,hco,abbvie,9485,-1,
6184,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,3000.0,,,2850.0,,5850.0,hco,merck,9485,-1,
9461,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000.0,,,2596.0,,,2600.0,,5196.0,hco,sanofi,9485,-1,
3675,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,WCHH03314436,,3000.0,,,4020.0,,7020.0,hco,celgene,9485,-1,
8557,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,0.0,7847.0,281.0,928.0,8200.0,0.0,17256.0,hco,pfizer,9485,-1,
5813,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,2000.0,,,,,2000.0,hco,menarini,9485,-1,
4623,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,,1347.0,988.0,,,2336.0,hco,gilead,9485,-1,
1120,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,11500.0,1481.82,5739.87,4728.0,127.0,23576.69,hco,amgen,9485,-1,
1952,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000.0,40535054,0.0,11599.81,0.0,0.0,2800.0,392.0,14791.81,hco,bayer,9485,-1,
9111,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000.0,,2000.0,11000.0,2740.38,13360.56,8463.0,0.0,37563.94,hco,roche,9485,-1,
4392,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,7601002125758,,1749.11,,,,,1749.11,hco,future,9485,-1,
9252,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,1500.0,,,,,,1500.0,hco,sandoz,9485,-1,
1249,Kantonsspital Graubünden,Chur,CH,"Loestrasse 170, Chur",7000.0,7601002125758,,3000.0,,,1750.0,45.0,4795.0,hco,astellas,9485,-1,
4941,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,9485,-1,
6527,Kantonsspital Graubünden [H_K006],Chur,CH,Kantonsspital Graubünden Loëstrasse 170,,,,,639.95,5675.5,,,6315.45,hco,msd,9485,-1,
8110,Kantonsspital Graubünden Chur,Aesch,CH,Loestrasse 170,7000.0,,,3000.0,,,,,3000.0,hco,orion,-1,-1,
3755,"Kantonsspital Graubünden, Institut für Spitalpharmazie",Chur,CH,Loëstrasse 170,,,2000.0,,,,,,2000.0,hco,csl,9485,-1,
8821,Kantonsspital Grubünden,Chur,CH,Loëstrasse 170,7000.0,,,2000.0,,,,,2000.0,hco,recordati,9485,-1,
3857,Kantonsspital Luzern,Luzern,CH,Spitalstrasse 16,6000.0,,,4000.0,,,,,4000.0,hco,daiichi,9480,-1,
1832,Kantonsspital Luzern,Wolhusen,CH,Spitalstrasse 50,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,baxter,9477,-1,
6830,Kantonsspital Münsterlingen,Münsterlingen,CH,"Münsterlingen, Spitalcampus 1",,,1000.0,,,,,,1000.0,hco,mundipharma,9056,-1,
3676,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,WCHH09542807,,,504.0,1159.0,,,1662.91,hco,celgene,9056,-1,
6002,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,1000.0,,,,,1000.0,hco,mepha,9056,-1,
1656,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,9056,-1,
9112,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,8596.0,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,9056,-1,
8558,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,0.0,1077.0,0.0,0.0,0.0,0.0,1077.0,hco,pfizer,9056,-1,
4624,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,,509.0,1301.0,1125.0,,2935.0,hco,gilead,9056,-1,
1250,Kantonsspital Münsterlingen,Münsterlingen,CH,"Spitalcampus 1, Münsterlingen",8596.0,7601002000543,,,135.6,888.3,,,1023.9,hco,astellas,9056,-1,
6185,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,,660.04,688.87,50.0,,1398.91,hco,merck,9056,-1,
9911,Kantonsspital Münsterlingen - Spital Thurgau AG,Münsterlingen,CH,Spitalcampus 1,8596.0,,0.0,0.0,0.0,388.56,900.0,0.0,1288.56,hco,takeda,9056,49,
1121,Kantonsspital Münsterlingen -Spital Thurgau Ag,Münsterling En,CH,Spitalcampus 1,,,,2500.0,1361.38,6880.51,1200.0,,11941.89,hco,amgen,-1,-1,
9462,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstr. 19,6370.0,,,8000.0,,,,,8000.0,hco,sanofi,9481,-1,
6831,Kantonsspital Nidwalden,Stans,CH,"Stans, Ennetmooserstrasse 19",,,2000.0,,,,,,2000.0,hco,mundipharma,9481,-1,
1953,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,6370.0,40517623,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,bayer,9481,-1,
7543,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,0.0,0.0,154.0,77.0,0.0,0.0,231.0,hco,novartis,9481,-1,
1704,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,hco,astrazeneca,9481,-1,
5814,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,,8000.0,,,,,8000.0,hco,menarini,9481,-1,
7988,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,,1500.0,,,,,1500.0,hco,novo,9481,-1,
8559,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,pfizer,9481,-1,
6528,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,,9500.0,,,,,9500.0,hco,msd,9481,-1,
9253,Kantonsspital Nidwalden (KSNW),Stans,CH,Ennetmooserstrasse 19,,,,8000.0,,,,,8000.0,hco,sandoz,9481,-1,
6529,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,,,,,,,1000.0,,1000.0,hco,msd,9486,-1,
9113,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,6060.0,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,roche,9486,-1,
8560,Kantonsspital Obwalden,Sarnen,CH,Brumgstrasse 181,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,pfizer,9486,-1,
7544,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,,,0.0,0.0,91.0,45.5,0.0,0.0,136.5,hco,novartis,9486,-1,
10780,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,,,,1000.0,,,,,1000.0,hco,vifor,9486,-1,
6925,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,6060.0,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,norgine,9486,-1,
6530,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,,2154.0,93.15,111.1,,,2358.25,hco,msd,9487,-1,
1659,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,0.0,2000.1,0.0,0.0,0.0,0.0,2000.1,hco,astrazeneca,9487,-1,
7545,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,0.0,0.0,604.0,77.0,0.0,0.0,681.0,hco,novartis,9487,-1,
6832,Kantonsspital Olten,Olten,CH,"Olten, Baslerstrasse 150",,,1000.0,,,,,,1000.0,hco,mundipharma,9487,-1,
1833,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,750.0,0.0,0.0,0.0,0.0,0.0,750.0,hco,baxter,9487,-1,
4189,"Kantonsspital Olten, Innere Medizin",Olten,CH,Baslerstrasse 150,,,,1000.0,,,,,1000.0,hco,eli,9487,-1,
6186,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,,362.65,5103.4,,,5466.05,hco,merck,9488,-1,
8561,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,395.0,919.0,0.0,0.0,1314.0,hco,pfizer,9488,-1,
10781,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,2000.0,,,,,2000.0,hco,vifor,9488,-1,
1677,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hco,astrazeneca,9488,-1,
4768,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hco,glaxosmithkline,9488,-1,
4190,"Kantonsspital Schaffhausen, Klinik für Rheumatologie, Geriatrie und Rehabilitation",Schaffhausen,CH,Geissbergstrasse 81,,,,2500.0,,,,,2500.0,hco,eli,9488,-1,
9912,Kantonsspital St Gallen,St. Gallen,CH,Rorschacherstrasse 95,9007.0,,0.0,14119.0,719.16,1037.16,5550.0,0.0,21425.32,hco,takeda,8750,-1,
3931,Kantonsspital St Gallen,St. Gallen,CH,Rorschacher Strasse,9007.0,,,2154.0,,,1080.0,,3234.0,hco,eisai,8750,-1,
5418,"Kantonsspital St, Gallen",St. Gallen,CH,Gallen,,,,,240.0,1054.0,,,1294.0,hco,lundbeck,8750,-1,
8562,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,6462.0,24986.0,0.0,0.0,3800.0,0.0,35249.0,hco,pfizer,8750,-1,
6187,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,56681.97,7500.0,,,975.0,,65156.97,hco,merck,8750,-1,
494,Kantonsspital St. Gallen,St. gallen,CH,Rorschacherstrasse 95,,,,23000.0,1361.0,2054.0,,,26415.0,hco,actelion,8750,-1,
5815,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,4000.0,,,,,4000.0,hco,menarini,8750,-1,
10946,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95/111,,,0.0,3774.0,0.0,0.0,1127.0,0.0,4901.0,hco,zambon,8750,-1,
2848,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,487.44,,637.37,,,1124.81,hco,biogen,8750,-1,
