name,location,address,type,year,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Association Journée Jurassienne de Médecine,DELÉMONT,Avenir 12,hco,2016,2000.0,4000.0,0.0,0.0,0.0,0.0,6000.0
Hôpital Intercantonal de la Broye (HIB),Payerne,Hôpital Intercantonal de la Broye (HIB) Avenue de la Colline 3,hco,2016,2000.0,4000.0,0.0,0.0,0.0,0.0,6000.0
Oberwalliser Ärztegesellschaft,Brig,Furkastrasse 3,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Société coopérative médicale Beaulieu,Genève,Chemin de Beau- Soleil 20,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Groupement des Gynecoloques Vaudois,Lausanne,Rue de la Vigie 5,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Fortbildungsverein Uroclinic,Wetzikon,Kirchgasse 4,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Gruppo di qualità di Viganello,Pregassona,"c/o Dr. Roberto Di Stefano, Via alle Vigne 7",hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Médecin Famille Fribourg (MFF),Farvagny,Impasse du Petit-Crêt 3,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
pharmActuel Vaud,Fribourg,Chemin du Palatinat 11,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Fondation Recherche et formation pour l'enseignement du Malade DESG,Genève,52 BD SAINT-GEORGES L'ENSEIGNEMENT DU MALADE / DESG,hco,2016,3000.0,0.0,0.0,0.0,3000.0,0.0,6000.0
Pharmazeutische Gesellschaft BS,Blauen,Sodackerweg 2,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Procrea,Bellinzona,Via Giovanni Nizzola 1,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Selbsthilfegruppe Turner-Syndrom,Wädenswil,Neudorfstrasse 32,hco,2016,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0
CONTENT Marketing & Services GmbH,Frauenfeld,Walzmühlestrasse 55a,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Dermatologische Klinik,Basel,Universität,hco,2016,0.0,0.0,0.0,0.0,6000.0,0.0,6000.0
Mednet - Ärztenetzwerk,Bern,,hco,2016,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0
Schweiz. Hypertonie Gesellschaft / SociétÃé Suisse d'Hypertonsion Ssh,Bern,Dufourstrasse 30,hco,2016,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
EPFL - Ecole polytechnique fédérale de Lausanne PRES,Lausanne,CE 3 316 (Centre Est) Station 1,hco,2016,0.0,0.0,0.0,0.0,3000.0,2911.02,5911.02
SGAM,Liechtensteig,Oberplattenstrasse 73,hco,2016,0.0,5880.0,0.0,0.0,0.0,0.0,5880.0
Schmerzklinik Basel,Basel,Hirschgässlein 11-15,hco,2016,0.0,5852.0,0.0,0.0,0.0,0.0,5852.0
Staatsverein,Bern,,hco,2016,5821.5,0.0,0.0,0.0,0.0,0.0,5821.5
"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Malenstadt",Rebstein,Alte Landstrasse 106,hco,2016,0.0,5784.25,0.0,0.0,0.0,0.0,5784.25
RFSM,Fribourg,Rue de Morat 8,hco,2016,0.0,5777.0,0.0,0.0,0.0,0.0,5777.0
Clinique de Carouge,Carouge GE,5 av. Cardinal-Mermillod,hco,2016,0.0,5750.0,0.0,0.0,0.0,0.0,5750.0
Thurgauer Ärztegesellschaft,FRAUENFELD,Zeughausstrasse 16,hco,2016,0.0,5700.0,0.0,0.0,0.0,0.0,5700.0
Cardiomed -Jura Särl,Courrendlin,Route De Châtillon 10,hco,2016,0.0,0.0,803.38,4846.0,0.0,0.0,5649.38
Blutspende SRK Schweiz AG,Bern,Laupenstrasse 37,hco,2016,694.45,3000.0,1851.85,0.0,0.0,0.0,5546.3
Blueye Vision Tech GmbH,Meggen,Huobmattstrasse 9,hco,2016,0.0,2500.0,0.0,0.0,3000.0,0.0,5500.0
Davos Wolfgang - Hochgebirgsklinik Davos Medizin Kardiologie,Davos Wolfgang,Herman Burchard Strasse 1,hco,2016,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Vascular International School AG,Fürigen,Schiltweid 4,hco,2016,3000.0,2500.0,0.0,0.0,0.0,0.0,5500.0
Stiftung Förder. Ausb.  Rad.,Wallisellen,Hertistrasse 26,hco,2016,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Hirslandenklinik Aarau,Aarau,Schänisweg,hco,2016,2600.0,272.0,0.0,0.0,0.0,2600.0,5472.0
Patient Empowerment Foundation,Genève,Rue Desaint-Leger2,hco,2016,0.0,5442.55,0.0,0.0,0.0,0.0,5442.55
HOPITAL RIVIERA,VEVEY,SITE DE MOTTEX,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Kollegium Brustkrebs,Zürich,Ringstrasse 70,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
GREPA Groupe Romande d'Etude en Pédiatrie Ambulatoire,Nyon,Ch. du Joran 8 B,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Organisationskomitee Stroke Summer School,Basel,Münsterberg 1,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Medizinisches Zentrum Bad Ragaz,Bad Ragaz,Hans Albrecht-strasse,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
EQUAM Stiftung,Bern,Effingerstrasse 25,hco,2016,5400.0,0.0,0.0,0.0,0.0,0.0,5400.0
Schweizer Herztag,Bern,Hallerstrasse 7,hco,2016,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Schweizerische Gesellschaft für Chirurgie - Société suisse de Chirurgie,Aarau,Bahnhofstrasse 55,hco,2016,0.0,5300.0,0.0,0.0,0.0,0.0,5300.0
Societé Vaudoise de Pharmacie,Paudex,Route du Lac 2,hco,2016,3000.0,2200.0,0.0,0.0,0.0,0.0,5200.0
Klinik Meissenberg AG,Zug,Meisenbergstrasse 17,hco,2016,0.0,5200.0,0.0,0.0,0.0,0.0,5200.0
Vereinigung Zürcher Kinder- und Jugendärzte (VZK),ZÜRICH,Breitlingerstrasse 23,hco,2016,0.0,5200.0,0.0,0.0,0.0,0.0,5200.0
Circolo di qualita,Coldrerio,Via Mercole 2b,hco,2016,0.0,5100.0,0.0,0.0,0.0,0.0,5100.0
Intervisionsgruppe,Lenzburg,Dr. med. Fritz Ramseier & - Dr. med. Hans Ulrich Karli - Niederlenzer Kirchweg 3,hco,2016,0.0,5100.0,0.0,0.0,0.0,0.0,5100.0
Ssp sgp,Fribourg,Rue de l'Hôpital 15,hco,2016,0.0,5100.0,0.0,0.0,0.0,0.0,5100.0
herznetz.ch,Basel,Lange Gasse 78,hco,2016,5093.0,0.0,0.0,0.0,0.0,0.0,5093.0
Staatsverein,Lausanne,,hco,2016,5060.0,0.0,0.0,0.0,0.0,0.0,5060.0
Institution de Lavigny,LAVIGNY,Route du Vignoble 60,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Kantonsspital Schaffhausen,Schaffhausen,Geissbergstrasse 81,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Brustzentrum Regio Basiliensis,Allschwil,Brennerstrasse 12,hco,2016,2000.0,3000.0,0.0,0.0,0.0,0.0,5000.0
Klinik Schützen Rheinfelden,Rheinfelden,Bahnhofstrasse 19,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Assoc. Rencontres cardiologiques,Genève,Rue Marignac 13,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Groupement des neuologues libéraux de Suisse romande c /o Eric Berrut,Monthey,Ave Du Crochetan 2,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Wirbelsäulen Schmerz-Clinic,Zürich,Witellikerstrasse 40,hco,2016,2000.0,3000.0,0.0,0.0,0.0,0.0,5000.0
Hausärztilcher Qualtätszirkel Oberthurgau West,Amriswil,Hölzlistrasse 15,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Organizzazine Sociopsichiatrica Cantonale,Mendrisio,Agostino Maspoli 6,hco,2016,0.0,4500.0,0.0,0.0,500.0,0.0,5000.0
Apothekerverband Kantons Zürich,Zürich,Rotbuchstrasse 83,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
"Association par les Médecins, pour les Médecins",MARTIGNY,Av. De la Gare 17,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Pflegeakademie,Liestal,"c/o LH Medical Managemenet GmbH, Postfach 278",hco,2016,2500.0,0.0,0.0,0.0,0.0,2500.0,5000.0
Reseau Lausannois Du Sein,Lausanne,Rue De La Vigie 5,hco,2016,1000.0,4000.0,0.0,0.0,0.0,0.0,5000.0
Société Suisse d'Endocrinologie et de Diabeétologie Pédiatrique,Genève,"c/o Hôpiaux Université Genève, Rue Willy-Donzé 6",hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Fondation Contre Cancer du Foie,Delémont,Rue De L'église 13,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SGKA/SSAP - Schweizerische Gesellschaft für Kinderanästhesie,Bellinzona,c/o Anesthesia Pediatrica Ospedale S. Giovanni,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SINCT Swiss Institute for New Concepts and Treatments,Richterswi!,Dorfbachstrasse 22,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Fachtag Onko. Geriatrie,Hünibach,c/o Marketing Connection,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Aerztegesellschaft Thurgau Sekretariat,Frauenfeld,Aerztegesellscha ft Thurgau -Sekretariat Zeughausstrasse 16,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Arbeitsgruppe Herzinsuffizienz der SGK,Basel,Universitätsspital Basel - Petersgraben 4,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Aurigen SA centre degénétique et pathologie,Lausanne,Avenue de Sevelin 18,hco,2016,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0
Groupe Medical D'Onexsa,Onex,Route De Loex 3,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Iridis Lausanne S.A.,Lausanne,Avenue Alexandre-Vinet 30,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung Rheinleben,Basel,Clarastrasse 6,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung ToGo opening eyes,Baden,Weite Gasse 37,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Gesellschaft für Herz- und thorakale Gefässchirurgie,Zürich,Birmensdorferstrasse 497,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
AssesSurgery GmbH c/o Valient Group AG,Baar,Lättichstrasse 6,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Association vaudoise des médecins de famille,Corseaux,Ch. de la Paix 13,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
doccare Hausärzte,Winterthur,"c/o Hawadoc, Garnmarkt 1",hco,2016,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fokus Dermatologie Board c/o Medvis GmbH,Zofingen,Weissensteinstrasse 2,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
HFR Meyriez-Murten,Murten,Chemin du Village 24,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Hôpital Cantonal,Genève,Rue Micheli-du-Crest 24,hco,2016,0.0,0.0,5000.0,0.0,0.0,0.0,5000.0
Interregionale Blutspende SRK AG,Bern,Murtenstrasse 133,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Praxis Warzinek Thomas,Sargans,Bahnhofstrasse 6,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Rotpunkt-Pharma,Zürich,Falkenstrasse 21,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Swiss Association of Gastrointestinal Pathology,Bern,Murtenstrasse 31,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Meeting Com Congress Organisation,Cheseaux-sur-Lausanne,Rue des Pâquis 1,hco,2016,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Clinique de Valmont,Glion-Montreux,Route de Valmont,hco,2016,0.0,3500.0,469.47,1020.24,0.0,0.0,4989.71
The International Society for Biological Standardisation (IABS),LES ACACIAS-GENEVA,Route des Jeunes 9,hco,2016,0.0,4887.22,0.0,0.0,0.0,0.0,4887.22
CAP,Nyon,Rue Juste-Olivier 16,hco,2016,0.0,4860.0,0.0,0.0,0.0,0.0,4860.0
Salveo Pharmacies Indépendantes,Veyrier,Case postale 256,hco,2016,0.0,4860.0,0.0,0.0,0.0,0.0,4860.0
Klinik Im Park AG Zentrum für Rheuma- und Knochenerkrankungen,Zürich,"Klinik Im Park AG, Bellariastrasse 38",hco,2016,0.0,4800.0,0.0,0.0,0.0,0.0,4800.0
Integrierte Psychiatrie,Winterthur,Wieshofstrasse 102 Postfach 144,hco,2016,2000.0,2750.0,0.0,0.0,0.0,0.0,4750.0
Kantonsspital,Sursee,Spitalstrasse 31,hco,2016,1000.0,2000.0,500.48,1042.09,203.0,0.0,4745.57
Gesundes Rheintal,Oberriet,Ballengasse 9,hco,2016,0.0,4700.0,0.0,0.0,0.0,0.0,4700.0
Praxis Villiger & DiaMon AG,Baden,Mellingerstrasse 207,hco,2016,0.0,850.0,0.0,0.0,1850.0,2000.0,4700.0
Therapeutische Vereinigung für Erwachsene mit ADHS,Ehrendingen,Mühlebuck 29,hco,2016,0.0,4700.0,0.0,0.0,0.0,0.0,4700.0
Ärztenetzwerk Grauholz,Zolikcfen,Lüfternweg 1,hco,2016,0.0,4651.85,0.0,0.0,0.0,0.0,4651.85
Fosumos,St. Gallen,Metzgergasse 22,hco,2016,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0
Hôpital régional,Delémont,Faubourg des Capucins 30,hco,2016,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Groupe d'intérêts communs suisse d'infirmièresiers-conseil en diabétolgie,Prangins,Chemin Clé des champs 5,hco,2016,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Kantonsspital,Fribourg,Spitalstrasse 31,hco,2016,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0
Onkologische Pharmazie,Basel,Kleinriehenstrass e 30,hco,2016,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Schweizerische Pankreasstiftung,Bern,Schänzlihalde,hco,2016,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Ärztenetzwerk Oberes Emmental,Trubschachen,Bahnhofstrasse 15,hco,2016,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Ospedale Regionale La Carita,Locarno,Ospedale Regionale La Caritä Via all'Ospedale 1,hco,2016,0.0,0.0,1596.03,2811.54,0.0,0.0,4407.57
Berner Augenklinik am Lindenhofspital,Bern,Bremgartenstrasse 119,hco,2016,0.0,4400.0,0.0,0.0,0.0,0.0,4400.0
Onkozentrum,Zürich,Seestrasse 259,hco,2016,0.0,0.0,330.0,165.5,3884.0,0.0,4379.5
Schweizerische Gessellschaft für Pulmonale Hypertonie (SGPH),BASEL,Münsterberg 1,hco,2016,4320.0,0.0,0.0,0.0,0.0,0.0,4320.0
Schweizerische Gesundheitsstiftung Radix Infodrog,Bern,Eigerplatz 5,hco,2016,0.0,4320.0,0.0,0.0,0.0,0.0,4320.0
"HAV St, Gallen mmconsult volante gmbH",Basel,Römergasse 7,hco,2016,0.0,4320.0,0.0,0.0,0.0,0.0,4320.0
SASL,Zürich,Toblerstrasse 51 Gastroenterologie Bethanien,hco,2016,0.0,4320.0,0.0,0.0,0.0,0.0,4320.0
Pierre Michetti Academic,Cully,Chemin des Colombaires 16,hco,2016,0.0,0.0,0.0,0.0,4300.0,0.0,4300.0
Groupement des Psychiatres et Psychothérapeutes Vaudois,Lausanne,Place de la Riponne 3,hco,2016,0.0,4300.0,0.0,0.0,0.0,0.0,4300.0
Groupe du Nord Vaudois,Yverdon-les-Bains,Orbe 27,hco,2016,0.0,4200.0,0.0,0.0,0.0,0.0,4200.0
Spitalverbund Appenzell,Herisau,Krombach 3,hco,2016,0.0,4160.0,0.0,0.0,0.0,0.0,4160.0
Equipage-UTC,Zénauva,Ch. Des Botchets 24,hco,2016,0.0,4160.0,0.0,0.0,0.0,0.0,4160.0
Corsier-sur-Vevey-Fondation de Nant Service soignant,Corsier-sur-Vevey,Route de Nant,hco,2016,0.0,2500.0,0.0,0.0,1600.0,0.0,4100.0
Spital Langenthal (SRO AG),Langenthal,St Urbanstrasse 67,hco,2016,0.0,3000.0,330.2,755.66,0.0,0.0,4085.8599999999997
Rheumakränzli Zentralschweiz,Luzern,Zentralstrasse 1,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Groupement Vaudois des Spécialistes en Allergologie et Immunologie Clinique,Lausanne,Avenue Rumine 27,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Association Groupe Lausanne Nord,Lausanne,Avenue de Chailly 25,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Vereinigung der Zentralschweizer Ärztegesellschaften,Luzern,Schwanenplatz 7,hco,2016,2000.0,0.0,0.0,0.0,0.0,2000.0,4000.0
Schweizerische Gesellschaft für Angst und Depression,Zürich,Hermetschloostrass 73,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft für Psychoonkologie,Bern,"c/o Krebsliga Schweiz, Effingerstrasse",hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
IPW- Psychiatrie-Zentrum Hard,Embrach,Römerweg 51,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"ARF ""Association Romande de Formation "" et ARFMPP",Genève,rue Calvin 7,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Clinique Générale - Ste-Anne SA,Fribourg,Rue Hans-Geiler 6,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Spital Riggisberg c/o Spital Netz Bern AG,Bern,Morillonstrasse 77,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
zu:care,Unterägeri,Seestrasse 9,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Ärzteverein Thalwil,Thalwil,Zürcherstrasse 61,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Association des médcins de famille Fribourg,Riaz,Terreaux 4,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Centre Leenaards de la mémoire,Lausanne,Mont-Paisible 16,hco,2016,0.0,3000.0,0.0,0.0,1000.0,0.0,4000.0
Circolo Medico del Mendrisiotto,Coldrerorio,Dr. med. Lorenzo Binaghi Via Mercole 2b,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Espace de chimiothérapie,Lausanne,Avenue du Théâtre 7,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Stiftung zur Förderung medizinischer und biologischer Forschung c/o   Christoph Beglinger,Arlesheim,Bruggweg 28,hco,2016,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0
LEO Pharmaceutical Products Sarath Ltd.,Regensdorf,Eichwatt 5,hco,2016,0.0,2000.0,0.0,0.0,2000.0,0.0,4000.0
Qualitätszirkel Sargans / Werdenberg,Mels,"c/o PizolCare AG, Flurstrasse 12",hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SETE Société d'Education Thérapeutique Européenne,Genève,Chemin Venel 7,hco,2016,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"IG eHealth c/o Köhler, Stüdeli & Partner GmbH",Bern,Amthausgasse 18,hco,2016,3988.0,0.0,0.0,0.0,0.0,0.0,3988.0
Service ambulatoire,Monthey,Route de Morgins 10,hco,2016,0.0,2600.0,0.0,0.0,1350.0,0.0,3950.0
Schweizerischer Hebammenverband,Bern,Rosenweg 25c,hco,2016,0.0,3942.4,0.0,0.0,0.0,0.0,3942.4
Ärzteverein Werdenberg/Sarganserland/ vertreten durch FentEvent,Bronschhofen,Eggwilstrasse 16b,hco,2016,0.0,3876.0,0.0,0.0,0.0,0.0,3876.0
KMS Kongress Management Swiss (Ostschweizer Symposium für praktische Gynäkologie und Geburtshilfe),Bern,Postfach,hco,2016,0.0,3840.0,0.0,0.0,0.0,0.0,3840.0
"ARAM Association Romande des Assistantes Médicales, Congrès Romand",St-Légier-La-Chiésaz,Ch. du Lussy 18,hco,2016,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
GKaufmann (Jahreskongress SGG - SGVC - SASL),Bern,Wattenwylweg 21,hco,2016,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Hôpital Riviera Chablais VD-VS Blonay,Blonay,Chemin de Mottex 25,hco,2016,0.0,3780.0,0.0,0.0,0.0,0.0,3780.0
GastroPraxis Enge,Zürich,General-Willestrasse 15,hco,2016,0.0,1500.0,0.0,0.0,2250.0,0.0,3750.0
Ärzteforum Davos,Davos Platz,Talstrassse 41,hco,2016,0.0,3750.0,0.0,0.0,0.0,0.0,3750.0
Regionalspital Surselva AG,Nanz,Spitalstrasse 6,hco,2016,0.0,2867.0,257.95,612.56,0.0,0.0,3737.51
EPOS European Paediatric,St. Gallen,Rohrschacherstrasse 161,hco,2016,0.0,3705.0,0.0,0.0,0.0,0.0,3705.0
CSSC - Centre de Soins et de Sante Communautaire,Sainte Croix,Rue des Rosiers 29,hco,2016,0.0,3700.0,0.0,0.0,0.0,0.0,3700.0
Foundation for Liver Diseases Hepatology,Bern,Murtenstrasse 35,hco,2016,0.0,0.0,0.0,0.0,1381.47,2312.0,3693.47
OFCT,Lugano,Via Al Forte 3,hco,2016,0.0,2500.0,0.0,0.0,1150.0,0.0,3650.0
Spitalzentrum Oberwallis,Brig,Überlandstrasse 14,hco,2016,0.0,1200.0,170.61,1261.55,0.0,1000.0,3632.16
Ligue Pulmonaire Neuchâteloise,Peseux,Rue de la Gare 4,hco,2016,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
CSSC,Ste-Croix,Centre de soins,hco,2016,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Fortbildungsgruppe Adler,Steckborn,Storchengasse 2,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Medizinischer Verein vom Linthgebiet,Weesen,c/o Dr. med. Thomas Sautter,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Aerzte Thalwil,Thalwil,Rudishaldenstrasse 1,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Schweizerische Nierenstiftung,Worb,Postfach 754,hco,2016,3000.0,500.0,0.0,0.0,0.0,0.0,3500.0
SFPA Swiss Flying Physicians Association,Carouge GE,Quai du cheval-blanc 2,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Staatsverein,Zürich,,hco,2016,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0
Ärztequalitätszirkel Niederamt,Lostorf,"c/o Theo Kruker, Stüsslingerstrasse 16",hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Arbeitsgemeinschaft für Gynäkologische Endoskopie,Lupsingen,Frau Marianne Bertschi Seltisbergerstrasse 16,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"Ente Ospedale Cantonale, Ospedale della Carità",Locarno,Via Ospedale 1,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Stiftung Repronatal,Basel,Stiftung Repronatal Spitalstrasse 21,hco,2016,0.0,0.0,0.0,0.0,3500.0,0.0,3500.0
Zürcher Psychotraumatologie_Tagung,Zürich,Culmannstrasse 8,hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Biopath Lab SA,Lausanne,Rue du Liseron 11,hco,2016,0.0,0.0,0.0,0.0,3500.0,0.0,3500.0
Maquet AG,Gossau,Wilerstr. 75,hco,2016,1750.0,0.0,0.0,0.0,0.0,1750.0,3500.0
Swiss Hidradenitis Suppurativa Foundation,Bern,"Swiss Hidradenitis Suppurativa Foundation, Präsident SHSF",hco,2016,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Swiss Society for Urology,Basel,Münsterberg 1,hco,2016,0.0,3499.2,0.0,0.0,0.0,0.0,3499.2
Schweizerische Medizinische Gesellschaft für Phytotherapie SMGP,Wadenswil,"Grüental, Postfach",hco,2016,0.0,3484.0,0.0,0.0,0.0,0.0,3484.0
Junge Hausärzte Schweiz,Steinhausen,Sennweidstrasse 46,hco,2016,0.0,3456.0,0.0,0.0,0.0,0.0,3456.0
Gesundheitszentrum Fricktal,Rheinfelden,Riburgerstrasse 12,hco,2016,0.0,3400.0,0.0,0.0,0.0,0.0,3400.0
Fonds de recherche en nutrition,Vevey,Route de St. Légier 11,hco,2016,0.0,3380.0,0.0,0.0,0.0,0.0,3380.0
Fondazione per la Ricerca e la Cura dei Linfomi in Ticino,Bellinzona,Via Ospedale,hco,2016,1600.0,0.0,0.0,0.0,1750.0,0.0,3350.0
DiaMon  Villiger Lukas,Dättwil AG,Mellingerstrasse 207,hco,2016,0.0,2500.0,0.0,0.0,850.0,0.0,3350.0
Grischa Pharma,Domat,Via Sogn Pieder 1,hco,2016,3347.0,0.0,0.0,0.0,0.0,0.0,3347.0
Arbeitsgemeinschaft für gynäkologische Endoskopie (AGE/GTEG),Bern,Thunstrasse 27,hco,2016,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
Studio medico di gruppo,Giubiasco,Via Bellinzona 31,hco,2016,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
HUG - Hôpital des Trois-Chêne,Thônex,Chemin du Pont-Bochet 3,hco,2016,1000.0,299.65,2000.0,0.0,0.0,0.0,3299.65
Schlossberg Ärztezentrum AG Bahnhofstrasse 61 Frauenfeld,Frauenfeld,Schlossberg Ärztezentrum AG Bahnhofstrasse 61,hco,2016,0.0,2500.0,0.0,0.0,750.0,0.0,3250.0
Swiss Group for Clinical Cancer Research,Bern,Effingerstrasse 33,hco,2016,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Topwell-Apotheken AG,Winterthur,Lagerhausstrasse 11,hco,2016,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Kinderärzte Schweiz,Muttenz,Hauptstrasse 68,hco,2016,0.0,3180.0,0.0,0.0,0.0,0.0,3180.0
Schweiz. Gesellschaft für Allgemine Innere Medzin (SGIM),Basel,Postfach,hco,2016,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Ospedale Reg, di Mendrisio Beata Vergine",Mendrisio,Casella postale,hco,2016,1400.0,1756.0,0.0,0.0,0.0,0.0,3156.0
Spital Region Fürstenland Toggenburg,Bronschofen,Eggwilstrsse 16b,hco,2016,0.0,3150.0,0.0,0.0,0.0,0.0,3150.0
Spitäler FMI AG Spital,Unterseen,Weissenaustrasse 27,hco,2016,0.0,0.0,0.0,0.0,3096.0,0.0,3096.0
Berner Fachhochschule,Bern,Murtenstrasse 10,hco,2016,0.0,3080.0,0.0,0.0,0.0,0.0,3080.0
PMSE SA Prévention e Maintien de la santé en entreprise,Le Lignon,Chemin de la Muraille 12,hco,2016,0.0,3078.0,0.0,0.0,0.0,0.0,3078.0
