name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,group,main_address
Fabien Stucker,Neuchâtel,CH,"Hôpital de la Providence, Faubourg de l'Hôpital 81",,,,,296.68,721.64,3000.0,,4018.32,hcp,vifor,2016,hopital de la providence faubourg de l'hopital 81,neuchatel,fabien stucker,1566,1.0
Fabien Stucker,Neuchâtel,CH,"Hôpital de la Providence, Faubourg de l'Hôpital 81",,,0.0,0.0,259.47,1004.63,0.0,0.0,1264.1,hcp,vifor,2015,hopital de la providence faubourg de l'hopital 81,neuchatel,fabien stucker,1566,
Fabien Stucker,Neuchâtel,CH,Crêt-Taconnet 14,,,,,,,400.0,,400.0,hcp,servier,2016,cret-taconnet 14,neuchatel,fabien stucker,1566,
Fabrice Mezino,Bouveret,CH,Chemin Du Clous 21,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hcp,bayer,2016,chemin du clous 21,bouveret,fabrice mezino,1567,
Fabrice Mezino,Bouveret,CH,Chemin Du Clous 21,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hcp,bayer,2015,chemin du clous 21,bouveret,fabrice mezino,1567,
Fabrice Mezino,Bouveret,CH,Chemin Du Clous 21,1897.0,1051545714,0.0,0.0,0.0,681.8,600.0,0.0,1281.8,hcp,bayer,2017,chemin du clous 21,bouveret,fabrice mezino,1567,1.0
Fatime Krasniqi,Basel,CH,Petersgraben 4,,,,,678.5,965.62,,,1644.12,hcp,amgen,2017,petersgraben 4,basel,fatime krasniqi,1568,1.0
Fatime Krasniqi,Basel,CH,"Universitätsspital, Spitalstrasse 22",,,,,400.0,2192.0,,,2592.0,hcp,mundipharma,2017,universitaetsspital spitalstrasse 22,basel,fatime krasniqi,1568,
Fatime Krasniqi,Basel,CH,Petersgraben 4,,,,,601.0,2610.0,,,3211.0,hcp,teva,2016,petersgraben 4,basel,fatime krasniqi,1568,
Felix Häfelin,Schlieren,CH,Uitikonerstrasse 9,,,,0.0,551.0,1065.0,0.0,0.0,1616.0,hcp,pfizer,2017,uitikonerstrasse 9,schlieren,felix häfelin,1569,1.0
Felix Häfelin,Schlieren,CH,Uitikonerstrasse 9,,,,,547.0,1433.0,,,1980.0,hcp,pfizer,2016,uitikonerstrasse 9,schlieren,felix häfelin,1569,
Felix Häfelin,Schlieren,CH,Uitikonerstrasse 9,,,,,307.0,1005.1,,,1312.1,hcp,menarini,2017,uitikonerstrasse 9,schlieren,felix häfelin,1569,
Felix Trinkler,Zollikon,CH,Forchstrasse 424,,,,,238.0,1093.0,,,1331.0,hcp,abbvie,2016,forchstrasse 424,zollikon,felix trinkler,1570,1.0
Felix Trinkler,Zollikon,CH,"UroZentrum, Forchstrasse 424, Zollikon",,,0.0,0.0,424.7,2168.4,1000.0,33.3,3626.4,hcp,astellas,2015,urozentrum forchstrasse 424 zollikon,zollikon,felix trinkler,1570,
Felix Trinkler,Zollikon,CH,UroZentrum Zürich Forchstrasse 424,,,,,,,1250.0,,1250.0,hcp,astellas,2016,urozentrum zuerich forchstrasse 424,zollikon,felix trinkler,1570,
Fiorenzo Acquati,Menisio,CH,Via Giuseppe Motta 35,,,,,,,700.0,,700.0,hcp,servier,2016,via giuseppe motta 35,menisio,fiorenzo acquati,1571,
Fiorenzo Acquati,Mendrisio,CH,Via Giuseppe Motta 35,6850.0,7601000668059,,,,,1100.0,,1100.0,hcp,servier,2017,via giuseppe motta 35,mendrisio,fiorenzo acquati,1571,1.0
Fiorenzo Acquati,Mendrisio,CH,FMH CardiologiaVia Giuseppe Motta 35,,,0.0,0.0,0.0,0.0,1400.0,0.0,1400.0,hcp,servier,2015,fmh cardiologiavia giuseppe motta 35,mendrisio,fiorenzo acquati,1571,
Firat Duru,Zürich,CH,Rämistrasse 100,,,0.0,0.0,710.0,843.52,0.0,0.0,1553.52,hcp,bayer,2016,raemistrasse 100,zuerich,firat duru,1572,
Firat Duru,Zürich,CH,Rämistrasse 100,,,,0.0,483.0,1225.0,0.0,0.0,1708.0,hcp,pfizer,2017,raemistrasse 100,zuerich,firat duru,1572,1.0
Firat Duru,Zürich,CH,Rämistrasse 100,,,,,,5307.94,,,5307.94,hcp,amgen,2016,raemistrasse 100,zuerich,firat duru,1572,
Flavio Stoffel,Bellinzona,CH,Via Ospedale,,,,,702.0,991.0,,,1693.0,hcp,abbvie,2016,via ospedale,bellinzona,flavio stoffel,1573,
Flavio Stoffel,Bellinzona,CH,Via Ospedale,,,0.0,0.0,1537.0,2891.0,0.0,0.0,4428.0,hcp,abbvie,2015,via ospedale,bellinzona,flavio stoffel,1573,
Flavio Stoffel,Bellinzona,CH,Via Ospedale,,,,,1267.0,3082.0,,,4349.0,hcp,abbvie,2017,via ospedale,bellinzona,flavio stoffel,1573,1.0
Fleike Coerper,Zürich,CH,"Praxis Dr. Coerper Heike, Feldeggstrasse 32",,,,,,287.1,,,287.1,hcp,vifor,2016,praxis doktor coerper heike feldeggstrasse 32,zuerich,fleike coerper,1574,
Heike Coerper,Zürich,CH,"HEIKECOERPER Fachärztin., Feldeggstrasse 32",,,,,,269.3,,,269.3,hcp,vifor,2017,heikecoerper fachaerztin feldeggstrasse 32,zuerich,heike coerper,1574,1.0
Heike Coerper,Zürich,CH,"Praxis Dr. Coerper Heike, Feldeggstrasse 32",,,0.0,0.0,0.0,295.83,0.0,0.0,295.83,hcp,vifor,2015,praxis doktor coerper heike feldeggstrasse 32,zuerich,heike coerper,1574,
Florian Winkler,Bern,CH,Viktoriastrasse 72,,,,0.0,551.0,988.0,0.0,0.0,1539.0,hcp,pfizer,2017,viktoriastrasse 72,bern,florian winkler,1575,1.0
Florian Winkler,Bern,CH,Vereinsweg 5,,,,,64.0,,,,64.0,hcp,mepha,2016,vereinsweg 5,bern,florian winkler,1575,
Florian Winkler,Bern,CH,Viktoriastrasse 72,,,,,303.16,352.1,0.0,0.0,655.26,hcp,gruenenthal,2017,viktoriastrasse 72,bern,florian winkler,1575,
Forster Willi,Solothurn,CH,Dornacherplatz 17,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,gilead,2015,dornacherplatz 17,solothurn,forster willi,1576,
Willi Forster,Solothurn,CH,Dornacherplatz 17,,,,,470.0,3423.0,,,3894.0,hcp,gilead,2017,dornacherplatz 17,solothurn,willi forster,1576,1.0
Willi Forster,Solothurn,CH,Dornacherplatz 17,,,,,13.68,714.3,,,727.98,hcp,gilead,2016,dornacherplatz 17,solothurn,willi forster,1576,
Francesco Madonia,Cama,CH,Studio Dr. Madonia Francesco Slrada Cantonale,,,0.0,0.0,221.1,865.91,800.0,0.0,1887.01,hcp,takeda,2015,studio dottore madonia francesco slrada cantonale,cama,francesco madonia,1577,
Francesco Madonia,Cama,CH,,,,,,247.0,790.0,,,1037.0,hcp,menarini,2016,,cama,francesco madonia,1577,
Francesco Madonia,Cama,CH,,,,,,353.4,828.0,,,1181.4,hcp,menarini,2017,,cama,francesco madonia,1577,1.0
Francois Jomayvaz,Lausanne,CH,Chemin de Mont-Paisible,1810.0,,0.0,0.0,165.48,1519.59,0.0,0.0,1685.07,hcp,boehringer,2015,chemin de mont-paisible,lausanne,francois jomayvaz,1578,
Francois Jornayvaz,Lausanne,CH,CHUV Med.Endo/Diabetolo gie Chemin de Mont-Paisible 18,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hcp,genzyme,2015,chuv med.endo diabetolo groupement d'interet economique chemin de mont-paisible 18,lausanne,francois jornayvaz,1578,
Francois Jornayvaz,Lausanne,CH,CHUV Méd.Endo/Diabétolo gie Chemin de Mont- Paisible 18,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hcp,sanofi,2015,chuv med.endo diabetolo groupement d'interet economique chemin de mont paisible 18,lausanne,francois jornayvaz,1578,1.0
Francois Ricou,Genève,CH,"Cabinet Francois Ricou, Chemin de Beau-Soleil 12",,,,,,,700.0,,700.0,hcp,novartis,2016,cabinet francois ricou chemin de beau-soleil 12,geneve,francois ricou,1579,
Franqois Ricou,Genève,CH,Chemin Debeau-Soleil 12,,,,,486.13,802.05,,,1288.18,hcp,amgen,2016,chemin debeau-soleil 12,geneve,franqois ricou,1579,1.0
François Ricou,Genève,CH,Chemin de Beau-Soleil 12,,,,,397.0,874.0,,,1271.0,hcp,menarini,2016,chemin de beau-soleil 12,geneve,françois ricou,1579,
Frank Enseleit,Zürich,CH,"Universitätsspital Zürich Medizin Kardiologie, Rämistrasse 100",,,,,,,2250.0,,2250.0,hcp,novartis,2016,universitaetsspital zuerich medizin kardiologie raemistrasse 100,zuerich,frank enseleit,1580,
Frank Enseleit,Zürich,CH,Rämistrasse 100,,,0.0,0.0,0.0,560.0,1300.0,0.0,1860.0,hcp,biotest,2015,raemistrasse 100,zuerich,frank enseleit,1580,
Frank Enseleit,Zürich,CH,"Universitätsspital Zürich Medizin Kardiologie, Rämistrasse 100",,,0.0,0.0,0.0,0.0,2300.0,4.0,2304.0,hcp,novartis,2017,universitaetsspital zuerich medizin kardiologie raemistrasse 100,zuerich,frank enseleit,1580,1.0
Franz Lauener,Abtwil SG,CH,Wiesenbachstrasse 5,,WCHM04549640,,,391.11,196.29,,,587.4,hcp,celgene,2017,wiesenbachstrasse 5,abtwil sargento segundo,franz lauener,1581,1.0
Franz Lauener,Abtwil SG,CH,Wiesenbachstrasse 5,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,celgene,2015,wiesenbachstrasse 5,abtwil sargento segundo,franz lauener,1581,
Franz Lauener,Abtwil SG,CH,Wiesenbachstrasse 5,,,,,579.51,824.46,,,1403.97,hcp,amgen,2016,wiesenbachstrasse 5,abtwil sargento segundo,franz lauener,1581,
Franz Wicki,Willisau,CH,Praxis am Zehntenplatz Zehntenplatz 2,,,0.0,0.0,0.0,0.0,300.0,0.0,300.0,hcp,astrazeneca,2017,praxis am zehntenplatz zehntenplatz 2,willisau,franz wicki,1582,1.0
Franz Wicki,Willisau,CH,Zehntenplatz 2,,,,,110.0,647.0,,,757.0,hcp,menarini,2016,zehntenplatz 2,willisau,franz wicki,1582,
Franz Wicki,Willisau,CH,Zehntenplatz 2,6130.0,,0.0,0.0,0.0,0.0,300.0,0.0,300.0,hcp,astrazeneca,2015,zehntenplatz 2,willisau,franz wicki,1582,
Franziska Müller,Basel,CH,Petersgraben 4,,,,0.0,551.0,1005.0,0.0,0.0,1556.0,hcp,pfizer,2017,petersgraben 4,basel,franziska müller,1583,1.0
Franziska Müller,Basel,CH,Petersgraben 4,4031.0,,,,0.0,0.0,500.0,0.0,500.0,hcp,roche,2017,petersgraben 4,basel,franziska müller,1583,
Franziska Müller,Basel,CH,Dornacherstrasse 1,,,,,77.0,,,,77.0,hcp,mepha,2016,dornacherstrasse 1,basel,franziska müller,1583,
François Pierre Pralong,Lausanne,CH,Avenue de la Sallaz 8,,,,,,487.95,,,487.95,hcp,future,2016,avenue de la sallaz 8,lausanne,françois pierre pralong,1584,1.0
François Pierre Pralong,Lausanne,CH,Chemin De Mont-paisible 18,,,0.0,0.0,0.0,3170.13,0.0,0.0,3170.13,hcp,future,2015,chemin de mont-paisible 18,lausanne,françois pierre pralong,1584,
François Pralong,Lausanne,CH,"Service d'endocrinologie, diabŽtologie, Chemin de Mont-Paisible 18",1011.0,,0.0,0.0,0.0,340.0,0.0,0.0,340.0,hcp,astrazeneca,2015,service d'endocrinologie diabztologie chemin de mont-paisible 18,lausanne,françois pralong,1584,
François Regoli,Lugano,CH,Via Tesserete 48,,,,,,,900.0,,900.0,hcp,bristol,2017,via tesserete 48,lugano,françois regoli,1585,1.0
François Régoli,Lugano,CH,Via Tesserete 48,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hcp,bayer,2015,via tesserete 48,lugano,françois régoli,1585,
François Régoli,Lugano,CH,Via Tesserete 48,6900.0,40735679,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hcp,bayer,2017,via tesserete 48,lugano,françois régoli,1585,
François Willemin,La Chaux-de-fonds,CH,Rue de la Serre 7bis,,,0.0,0.0,147.0,643.0,0.0,0.0,790.0,hcp,menarini,2015,rue de la serre 7bis,la chaux-de-fonds,françois willemin,1586,
François Willemin,La Chaux-de-fonds,CH,FMH Médecine interne générale Rue de la Serre 7bis,,,0.0,0.0,193.0,282.0,0.0,0.0,475.0,hcp,servier,2015,fmh medecine interne generale rue de la serre 7bis,la chaux-de-fonds,françois willemin,1586,
François Willemin,La Chaux-de-Fonds,CH,Rue de la Serre 7,,,,,207.6,512.1,,,719.7,hcp,menarini,2017,rue de la serre 7,la chaux-de-fonds,françois willemin,1586,1.0
Frederic Poffet,Bulle,CH,Rue de l'Europe 12,,7601000520593,,,,771.15,,,771.15,hcp,galderma,2017,rue de l'europe 12,bulle,frederic poffet,1587,1.0
Frédéric Poffet,Bulle,CH,Rue de L'Europe 12,,,,,1320.0,1186.0,,,2506.0,hcp,abbvie,2016,rue de l'europe 12,bulle,frédéric poffet,1587,
Frédéric Poffet,Bulle,CH,Rue de L'Europe 12,,,,,492.0,950.0,,,1442.0,hcp,abbvie,2017,rue de l'europe 12,bulle,frédéric poffet,1587,
Friedemann Honecker,St. Gallen,CH,Rorschacher Strasse 150,9000.0,,0.0,0.0,0.0,5.0,600.0,0.0,605.0,hcp,roche,2015,rorschacher strasse 150,saint gallen,friedemann honecker,1588,
Friedemann Honecker,St. Gallen,CH,Rotachstrasse 9,,,,,,,1000.0,,1000.0,hcp,pfizer,2016,rotachstrasse 9,saint gallen,friedemann honecker,1588,
Friedemann Honecker,St. Gallen,CH,Rorschacherstrasse 150,,,,,350.0,0.0,0.0,0.0,350.0,hcp,janssen,2017,rorschacherstrasse 150,saint gallen,friedemann honecker,1588,1.0
Friederike MATTER-TANSKI,HEILIGENSCHWENDI,CH,Schwendi 299,,,,,585.0,1090.0,,,1675.0,hcp,servier,2016,schwendi 299,heiligenschwendi,friederike matter-tanski,1589,
Friederike Matter-Tanski,Heiligenschwendi,CH,Schwendi 299,3625.0,7601000736208,,,419.0,1105.0,,,1524.0,hcp,servier,2017,schwendi 299,heiligenschwendi,friederike matter-tanski,1589,1.0
Friederike Matter-Tanski,Heiligenschwendi,CH,Oberärztin - Berner Reha Zentrum - Schwendi 299,,,,,396.0,1404.0,,,1800.0,hcp,servier,2016,oberaerztin berner reha zentrum schwendi 299,heiligenschwendi,friederike matter-tanski,1589,
Friedrich von Toggenburg,Buchs SG,CH,"Praxis Friedrich von Toggenburg, Technikumstrasse 6",,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,novartis,2017,praxis friedrich von toggenburg technikumstrasse 6,buchs sargento segundo,friedrich von toggenburg,1590,
Friedrich von Toggenburg,Buchs SG,CH,Technikumstrasse 6,,,,,0.0,0.0,220.0,0.0,220.0,hcp,janssen,2017,technikumstrasse 6,buchs sargento segundo,friedrich von toggenburg,1590,1.0
Friedrich von Toggenburg,Buchs SG,CH,Urologie Toggenburg Technikumstrasse 6,,,,,0.0,0.0,750.0,0.0,750.0,hcp,astellas,2017,urologie toggenburg technikumstrasse 6,buchs sargento segundo,friedrich von toggenburg,1590,
"Frisoni, Giovanni",Les Acacias,CH,Rue des Epinettes 19,,,,,,,,1249.0,1249.0,hcp,eli,2016,rue des epinettes 19,les acacias,"frisoni, giovanni",1591,
Giovanni Frisoni,Les Acacias,CH,Rue des Epinettes 19,1227.0,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hcp,roche,2015,rue des epinettes 19,les acacias,giovanni frisoni,1591,
Giovanni Frisoni,Les Acacias,CH,Rue des Épinettes 19,,,,,,,,755.0,755.0,hcp,eli,2017,rue des epinettes 19,les acacias,giovanni frisoni,1591,1.0
Fritz Egli,Chur,CH,Loëstrasse 170,7000.0,,0.0,0.0,462.0,888.0,0.0,0.0,1350.0,hcp,roche,2015,loestrasse 170,chur,fritz egli,1592,
Fritz Egli,Chur,CH,Loëstrasse 170,,,,,0.0,1490.0,0.0,0.0,1490.0,hcp,janssen,2017,loestrasse 170,chur,fritz egli,1592,
Fritz Egli,Chur,CH,Loestrasse 170,,,,0.0,549.0,824.0,0.0,0.0,1374.0,hcp,pfizer,2017,loestrasse 170,chur,fritz egli,1592,1.0
Fuhrimann Peter,Ostermundigen,CH,Moosweg 11,,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hcp,gruenenthal,2015,moosweg 11,ostermundigen,fuhrimann peter,1593,
Peter Fuhrimann,Ostermundigen,CH,Moosweg 11,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,novo,2015,moosweg 11,ostermundigen,peter fuhrimann,1593,
Peter Fuhrimann,Ostermundigen,CH,Moosweg 11,,,,,,,240.0,,240.0,hcp,daiichi,2016,moosweg 11,ostermundigen,peter fuhrimann,1593,1.0
Gabor Mark Somfai,Olten,CH,Louis Giroudstrasse 20,,,0.0,0.0,196.55,4189.2,0.0,0.0,4385.75,hcp,bayer,2016,louis giroudstrasse 20,olten,gabor mark somfai,1594,
Gabor Mark Somfai,Olten,CH,Louis Giroud-Strasse 20,4600.0,1053073461,0.0,0.0,200.65,1546.65,0.0,0.0,1747.3,hcp,bayer,2017,louis giroudstrasse 20,olten,gabor mark somfai,1594,1.0
Gabor Somfai,Olten,CH,"Pallas Klinik Ophthalmologisch e Klinik, Louis Giroud-Strasse 20",,,,,,,250.0,,250.0,hcp,novartis,2016,pallas klinik ophthalmologisch e klinik louis giroudstrasse 20,olten,gabor somfai,1594,
Gabriela Cotarcea,Genève,CH,Rue de l'Athénée 22,,,0.0,0.0,102.33,942.55,0.0,0.0,1044.88,hcp,bayer,2015,rue de l'athenee 22,geneve,gabriela cotarcea,1595,
Gabriela Cotarcea,Genève,CH,Rue de l'Athénée 22,1206.0,40539392,0.0,0.0,188.65,361.8,0.0,0.0,550.45,hcp,bayer,2017,rue de l'athenee 22,geneve,gabriela cotarcea,1595,1.0
Gabriela Cotarcea,Genève,CH,Rue de l'Athénée 22,,,,,252.9,,,,252.9,hcp,merck,2017,rue de l'athenee 22,geneve,gabriela cotarcea,1595,
Gabriele Eglseer,Walenstadtberg,CH,Chnoblisbüel 1,,,,,348.0,641.0,,,989.0,hcp,abbvie,2017,chnoblisbueel 1,walenstadtberg,gabriele eglseer,1596,1.0
Gabriele Eglseer,Walenstadtberg,CH,Chnoblisbüel 1,,,,,443.17,314.44,,,757.61,hcp,celgene,2016,chnoblisbueel 1,walenstadtberg,gabriele eglseer,1596,
Gabriele Eglseer,Walenstadtberg,CH,Chnoblisbüel 1,,7601000219770,,,59.69,,,,59.69,hcp,ucb,2017,chnoblisbueel 1,walenstadtberg,gabriele eglseer,1596,
Gabriele Vetsch,Bern,CH,Bremgartenstrass e 117,,,0.0,0.0,0.0,0.0,850.0,0.0,850.0,hcp,novartis,2015,bremgartenstrass e 117,bern,gabriele vetsch,1597,
Gabriele Vetsch,Bern,CH,Bremgartenstrasse 117,,,,,111.49,891.79,,,1003.28,hcp,amgen,2016,bremgartenstrasse 117,bern,gabriele vetsch,1597,1.0
Vetsch Gabriele,Bern,CH,Bremgartenstrasse 117,,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hcp,bristol,2015,bremgartenstrasse 117,bern,vetsch gabriele,1597,
Gabriella Arnold-Kunz,Sion,CH,FMH endocrinologie-d abetologie Rue de la Porte-Neuve 4,,,,,,,1000.0,,1000.0,hcp,msd,2016,fmh endocrinologie-d abetologie rue de la porte-neuve 4,sion,gabriella arnold-kunz,1598,
Gabriella Arnold-Kunz,Sion,CH,Rue de la Porte-Neuve 4,1950.0,,0.0,0.0,0.0,0.0,400.0,0.0,400.0,hcp,boehringer,2015,rue de la porte-neuve 4,sion,gabriella arnold-kunz,1598,
Gabriella Arnold-Kunz,Sion,CH,Rue Porte-Neuve 4,,,,,772.0,1216.0,,,1988.0,hcp,novo,2016,rue porte-neuve 4,sion,gabriella arnold-kunz,1598,1.0
Gaetano Paone,Bellinzona,CH,Via Ospedale,6500.0,1051688815,0.0,0.0,384.65,453.1,0.0,0.0,837.75,hcp,bayer,2017,via ospedale,bellinzona,gaetano paone,1599,1.0
Gaetano Paone,Bellinzona,CH,Via Ospedale,,,0.0,0.0,0.0,0.0,1400.0,0.0,1400.0,hcp,bayer,2016,via ospedale,bellinzona,gaetano paone,1599,
Gaetano Paone,Bellinzona,CH,Via Ospedale,,,0.0,0.0,285.4,583.55,1200.0,0.0,2068.95,hcp,bayer,2015,via ospedale,bellinzona,gaetano paone,1599,
Gehard A Wiesbeck,Basel,CH,"Universitäre Psychiatrische Kliniken Basel, Wilhelm Klein- Strasse 27",,,,,,,800.0,,800.0,hcp,vifor,2017,universitaere psychiatrische kliniken basel wilhelm klein strasse 27,basel,gehard a wiesbeck,1600,1.0
Gerhard Wiesbeck,Basel,CH,"Universitäre Psychiatrische Kliniken Basel (UPK), Postfach",,,,,,,1500.0,,1500.0,hcp,lundbeck,2016,universitaere psychiatrische kliniken basel  upk postfach,basel,gerhard wiesbeck,1600,
Gerhard Wiesbeck,Basel,CH,Basel (UPK) Universitäre Psychiatrische Kliniken Postfach,,,0.0,0.0,0.0,0.0,4900.0,0.0,4900.0,hcp,lundbeck,2015,basel  upk universitaere psychiatrische kliniken postfach,basel,gerhard wiesbeck,1600,
Geiser Kirsten Reuter,Hinterkappelen,CH,"Praxis Kirsten Reuter Geiser, Dorfstrasse 1",,,,,,,1800.0,,1800.0,hcp,novartis,2016,praxis kirsten reuter geiser dorfstrasse 1,hinterkappelen,geiser kirsten reuter,1601,
Geiser Kirsten Reuter,Hinterkappelen,CH,Dorfstrasse 1,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hcp,novartis,2015,dorfstrasse 1,hinterkappelen,geiser kirsten reuter,1601,
Kirsten Reuter Geiser,Hinterkappelen,CH,"Praxis Kirsten Reuter Geiser, Dorfstrasse 1",,,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hcp,novartis,2017,praxis kirsten reuter geiser dorfstrasse 1,hinterkappelen,kirsten reuter geiser,1601,1.0
Geneviève Bizzini Pezzetta,Montreux,CH,Avenue Des Planches 27,,,0.0,0.0,0.0,609.3,500.0,0.0,1109.3,hcp,bayer,2016,avenue des planches 27,montreux,geneviève bizzini pezzetta,1602,
Geneviève Bizzini Pezzetta,Montreux,CH,Avenue des Planches 27,1820.0,40748309,0.0,0.0,0.0,611.15,0.0,0.0,611.15,hcp,bayer,2017,avenue des planches 27,montreux,geneviève bizzini pezzetta,1602,1.0
Geneviève Bizzini Pezzetta,Montreux,CH,Avenue des Planches 27,,,0.0,0.0,0.0,646.0,500.0,0.0,1146.0,hcp,bayer,2015,avenue des planches 27,montreux,geneviève bizzini pezzetta,1602,
Gentile Dott.ssa Patrizia Salari,Bellinzona,CH,FMH psichiatria e psicoterapia Centro terapia cognitiva comportamentale Piazza Collegiata 7,,,0.0,0.0,298.0,461.0,0.0,0.0,759.0,hcp,servier,2015,fmh psichiatria e psicoterapia centro terapia cognitiva comportamentale piazza collegiata 7,bellinzona,gentile dott.ssa patrizia salari,1603,
Patrizia Salari,Bellinzona,CH,Piazza Collegiata 7,,,,,586.0,1161.0,,,1747.0,hcp,lundbeck,2017,piazza collegiata 7,bellinzona,patrizia salari,1603,1.0
Patrizia Salari-Widmer,Bellinzona,CH,Centro terapia cognitiva comportamentale - Piazza Collegiata 7,,,,,,286.0,,,286.0,hcp,servier,2016,centro terapia cognitiva comportamentale piazza collegiata 7,bellinzona,patrizia salari-widmer,1603,
Georg Kägi,St. Gallen,CH,Kantonsspital St. Gallen - Rorschacher Strasse 95,,,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hcp,zambon,2015,kantonsspital sankt gallen rorschacher strasse 95,saint gallen,georg kägi,1604,
Georg Kägi,St. Gallen,CH,Rorschacherstrasse 95,,,,,,,1200.0,,1200.0,hcp,daiichi,2016,rorschacherstrasse 95,saint gallen,georg kägi,1604,
Georg Kägi,St. Gallen,CH,Kantonsspital St. Gallen - Rorschacher Strasse 95,,,,,,,4400.0,,4400.0,hcp,zambon,2016,kantonsspital sankt gallen rorschacher strasse 95,saint gallen,georg kägi,1604,1.0
Gerda Hajnos,Zürich,CH,Witellikerstrasse 40,,,,,64.0,,,,64.0,hcp,mepha,2016,witellikerstrasse 40,zuerich,gerda hajnos,1605,
Gerda Hajnos-Baumgartner,Zürich,CH,Witellikerstrasse 40,,WCHM01088682,,,842.51,629.1,,,1471.61,hcp,celgene,2017,witellikerstrasse 40,zuerich,gerda hajnos-baumgartner,1605,1.0
Gerda Hajnos-Baumgartner,Zürich,CH,Witellikerstrasse 40,,,,,,,750.0,,750.0,hcp,bristol,2016,witellikerstrasse 40,zuerich,gerda hajnos-baumgartner,1605,
Gerhard Müllner,Luzern,CH,Spitalstrasse,,,0.0,0.0,733.0,705.0,0.0,0.0,1438.0,hcp,stallergenes,2015,spitalstrasse,luzern,gerhard müllner,1606,
Gerhard Müllner,Luzern,CH,Spitalstrasse,,,,,733.0,705.0,,,1438.0,hcp,stallergenes,2016,spitalstrasse,luzern,gerhard müllner,1606,1.0
Gerhard Müllner,Luzern,CH,Spitalstrasse,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,novartis,2015,spitalstrasse,luzern,gerhard müllner,1606,
Gerhard Schallenberg,Bronschhofen,CH,"Praxis Gerhard Schallenberg, Hauptstrasse 43a",,,,,176.7,412.3,,,589.0,hcp,novartis,2016,praxis gerhard schallenberg hauptstrasse 43a,bronschhofen,gerhard schallenberg,1607,1.0
Gerhard Schallenberg,Bronschhofen,CH,Hauptstrasse 43a,,,0.0,0.0,0.0,370.0,0.0,0.0,370.0,hcp,zambon,2015,hauptstrasse 43a,bronschhofen,gerhard schallenberg,1607,
Schallenberg Gerhard,Bronschhofen,CH,Schallenberg Gerhard Hauptstrasse 43a,,,0.0,0.0,294.8,487.66,0.0,0.0,782.46,hcp,takeda,2015,schallenberg gerhard hauptstrasse 43a,bronschhofen,schallenberg gerhard,1607,
Gian Flury,Scuol,CH,Via da 1' Ospidal 280,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,novartis,2015,via da 1 ospidal 280,scuol,gian flury,1608,
Gian Flury,Scuol,CH,"Ospidal Scuol Innere Medizin, Via da 1'Ospidal 286",,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,novartis,2017,ospidal scuol innere medizin via da 1'ospidal 286,scuol,gian flury,1608,1.0
Gian Flury,Scuol,CH,"Ospidal Scuol innere Medizin, Via da la Ospidal 286",,,,,,,3000.0,,3000.0,hcp,novartis,2016,ospidal scuol innere medizin via da la ospidal 286,scuol,gian flury,1608,
Gian-Marco Sarra,Burgdorf,CH,Poststrasse 9,,,0.0,0.0,612.0,1525.15,850.0,0.0,2987.15,hcp,bayer,2016,poststrasse 9,burgdorf,gian-marco sarra,1609,
Gian-Marco Sarra,Burgdorf,CH,Poststrasse 9,3400.0,40760071,0.0,0.0,620.7,3325.0,0.0,0.0,3945.7,hcp,bayer,2017,poststrasse 9,burgdorf,gian-marco sarra,1609,1.0
Gian-Marco Sarra,Burgdorf,CH,Poststrasse 9,,,0.0,0.0,174.4,1103.55,1350.0,0.0,2627.95,hcp,bayer,2015,poststrasse 9,burgdorf,gian-marco sarra,1609,
Gianfranco Maltarelli,Liestal,CH,Hammerstrasse 35,,,0.0,0.0,590.0,743.0,0.0,0.0,1333.0,hcp,ferring,2015,hammerstrasse 35,liestal,gianfranco maltarelli,1610,
Gianfranco Mattarelli,Liestal,CH,Hammerstrasse 35,,,,,,592.6,,,592.6,hcp,menarini,2017,hammerstrasse 35,liestal,gianfranco mattarelli,1610,1.0
